model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,67.966054,1.191942,66.667187,70.194418,66.687157,67.542948,67.293586,67.820396,66.921277,66.667187,69.385083,68.553590,68.594899,70.194418,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,71.502654,1.881927,67.772831,73.964014,73.964014,70.966087,73.097993,69.253688,67.772831,73.462242,71.765207,71.414405,71.515596,71.814475,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,71.843963,1.693510,69.116600,74.156028,71.961113,72.543142,72.911767,73.853473,71.068884,69.116600,72.555586,74.156028,69.684395,70.588637,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,70.270604,0.566195,69.376557,71.231567,70.852134,70.441535,70.517844,69.918252,70.012263,69.376557,70.289988,70.496452,71.231567,69.569447,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,60.283417,1.038642,59.267055,61.912075,61.830843,61.912075,59.457824,59.267055,59.366679,59.658989,60.200626,60.519135,59.401315,61.219632,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,104.552374,10.336318,95.468062,121.735271,108.624166,121.735271,121.052160,96.933304,95.468062,97.070676,96.733132,111.144345,98.088593,98.674029,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,105.967160,8.152228,96.079686,119.987666,100.289499,110.750537,111.476526,119.987666,105.447771,108.285365,113.224738,96.079686,97.932826,96.196988,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,61.752901,1.254279,59.848715,63.543300,61.064858,59.848715,61.885726,61.395751,63.458765,63.543300,61.919646,62.075539,62.389754,59.946957,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,7457.165369,110.192559,7289.574203,7610.316857,7340.991294,7289.574203,7469.161550,7577.923694,7599.638719,7366.555906,7610.316857,7442.028515,7441.146130,7434.316823,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,8409.986058,105.657090,8271.620335,8612.548175,8612.548175,8514.631903,8332.983568,8398.421329,8328.884088,8514.417020,8379.813511,8271.620335,8340.175052,8406.365596,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,8317.184547,96.979177,8154.186670,8455.862411,8440.550075,8395.950071,8318.048442,8455.862411,8204.779174,8333.286755,8320.527161,8253.808069,8154.186670,8294.846643,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,8295.070036,54.955213,8217.788487,8397.397341,8217.788487,8278.796015,8347.955358,8219.084954,8295.101324,8397.397341,8303.402271,8264.492667,8324.061823,8302.620116,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,3945.046313,26.592544,3898.998592,3975.587864,3898.998592,3907.019512,3941.791132,3972.791580,3968.002632,3952.086234,3936.263002,3934.810245,3975.587864,3963.112338,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,4386.211900,47.165085,4345.204949,4505.797147,4405.084810,4374.021349,4401.563659,4394.275657,4345.204949,4352.274494,4373.319058,4505.797147,4354.110514,4356.467366,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,4408.169188,32.371921,4365.975390,4458.554320,4375.430006,4395.328467,4429.183394,4452.147438,4458.554320,4405.047899,4372.156418,4365.975390,4405.967543,4421.901002,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,4427.169432,50.880355,4346.448931,4495.950589,4408.318232,4459.973163,4451.850906,4467.122602,4463.370127,4361.901241,4346.448931,4375.674552,4441.083979,4495.950589,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,83.057760,2.781055,80.071301,87.293276,86.760691,85.521780,83.372494,81.300023,80.116858,80.071301,80.800789,80.976847,84.363545,87.293276,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,106.998280,6.285117,98.014167,114.821642,107.884428,111.570220,114.821642,109.830532,108.765337,98.014167,98.445380,110.281744,111.902612,98.466738,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,106.514846,5.408796,95.036660,110.867777,108.404332,108.315028,108.059846,97.930911,95.036660,108.734569,108.331157,109.116056,110.867777,110.352123,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,96.619961,5.180267,93.576488,107.430956,105.275350,94.848171,93.791963,93.894926,93.576488,94.052696,95.277353,93.875037,94.176667,107.430956,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,81.875580,2.272051,79.896591,85.404760,85.404760,84.802880,84.404016,82.977200,80.213002,81.017709,79.992772,79.965006,80.081859,79.896591,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,102.290492,7.047325,95.343243,113.305775,112.731603,110.446160,113.305775,98.630610,95.343243,96.501878,101.526213,99.243791,98.240186,96.935456,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,96.242107,1.221842,95.207243,98.739372,95.260878,95.207243,95.871973,98.739372,98.183278,95.983716,95.645998,96.332343,95.622549,95.573722,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,106.125945,4.613220,94.763991,110.450229,94.763991,104.412862,107.880457,108.992469,106.494278,107.445594,108.484920,102.845617,109.489038,110.450229,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,84.973712,0.416618,84.246548,85.643213,84.661123,84.246548,85.119077,85.242259,85.010453,85.353182,84.805345,84.529635,85.126284,85.643213,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,106.796235,5.726773,95.054568,110.676898,110.615164,110.048505,110.676898,109.172427,97.559169,95.054568,105.862012,109.204465,110.307590,109.461552,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,109.112858,5.772677,94.715644,113.993185,113.993185,110.556290,108.678642,109.684514,113.422039,111.600444,113.825636,109.862383,104.789805,94.715644,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,95.016723,3.684916,93.425423,105.381045,105.381045,94.988064,93.496948,93.581143,93.528734,93.728016,93.425423,94.822644,93.586763,93.628451,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,21.650185,0.101738,21.431715,21.751518,21.736639,21.751518,21.617566,21.526264,21.665871,21.666442,21.431715,21.730219,21.715349,21.660263,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,28.318170,2.824663,26.061610,32.998350,32.783062,32.998350,31.094414,26.692246,26.340075,27.713589,26.135287,26.931913,26.431150,26.061610,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,26.436708,0.386111,26.130348,27.390780,26.259751,26.245942,26.242912,27.390780,26.429072,26.266720,26.403544,26.130348,26.187115,26.810891,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,31.351278,3.582815,26.070682,36.327609,33.612515,31.911717,32.130535,36.049514,32.726484,36.327609,26.778285,29.433861,28.471583,26.070682,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,144.199002,5.264448,136.065898,151.865637,151.865637,151.294887,143.741345,147.983581,145.035047,141.996327,137.982877,145.523494,140.500925,136.065898,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,177.408406,15.002660,159.914847,203.481812,159.914847,161.335253,173.421062,163.464828,169.601280,175.431152,203.481812,190.965690,194.873041,181.595090,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,146.481499,4.953303,139.810982,153.755911,149.350691,153.755911,152.875984,146.561168,146.705832,144.172396,141.689731,140.406429,139.810982,149.485865,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,142.619865,7.829335,133.143231,155.914560,144.735358,133.143231,137.068640,145.024084,144.463082,148.550388,149.680769,155.914560,134.245753,133.372785,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,132.071119,0.864886,131.151064,133.382436,133.052250,133.382436,133.303571,131.835759,132.079507,131.173180,131.528384,131.391381,131.813663,131.151064,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,164.512418,6.726072,154.256875,171.771234,170.634840,168.785621,168.936073,171.771234,164.320885,155.516096,155.873997,154.256875,167.086684,167.941876,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,138.743695,0.809316,137.760131,140.190699,138.915380,138.391673,139.134211,137.760131,138.180291,138.197656,138.036533,140.190699,139.931201,138.699174,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,139.605111,5.716622,131.701936,144.428215,131.701936,143.930226,144.428215,143.941636,143.162556,144.183582,132.490224,132.043012,136.277091,143.892634,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,146.728976,5.009671,135.409907,153.728231,148.182871,147.791668,152.282800,148.300417,153.728231,145.074417,145.295618,144.044259,147.179569,135.409907,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,182.038718,6.143867,171.643398,193.556167,193.556167,171.643398,181.347794,178.930351,187.409089,177.317134,178.464869,183.432129,186.804418,181.481826,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,152.789935,3.939398,143.572798,157.057516,152.041403,154.509148,156.675502,152.980787,152.702027,152.788667,149.798777,157.057516,155.772725,143.572798,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,143.093944,4.404066,134.900054,149.245021,146.444805,145.394205,143.479318,149.245021,145.995856,143.173313,143.039137,136.428876,142.838856,134.900054,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,13.498559,0.540105,13.007400,14.754587,13.168394,13.146445,13.409915,13.245521,13.258020,13.264750,13.007400,13.620118,14.754587,14.110439,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,17.868887,1.149081,16.293312,19.783489,17.301387,19.370422,17.890246,16.753366,16.907390,17.863096,18.845552,16.293312,19.783489,17.680613,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,17.820726,1.781129,16.800252,22.689580,17.551527,16.800252,16.846191,17.219619,22.689580,18.538003,17.143050,17.199659,16.950697,17.268686,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,16.718443,0.480982,16.044700,17.666295,17.666295,17.157803,16.918781,16.888082,16.811134,16.709138,16.386688,16.287222,16.314590,16.044700,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,14.035695,0.723152,13.220364,14.923159,14.659447,14.870500,14.888770,14.923159,13.992638,13.311800,13.462396,13.369938,13.220364,13.657938,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,17.510097,1.053050,16.572377,20.063997,18.112948,18.036610,17.510537,20.063997,17.274955,17.300724,16.693213,16.581466,16.954145,16.572377,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,17.599425,0.654017,16.896788,19.294904,17.673573,17.168440,17.469291,17.147450,16.896788,17.472751,19.294904,17.764662,17.656184,17.450211,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,19.622436,1.063184,18.538045,22.328062,18.538045,19.128189,19.034691,18.785299,22.328062,19.942205,19.662593,19.905015,19.717811,19.182447,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,15.779446,0.675816,14.936614,17.085502,15.735021,15.871277,16.278465,16.490620,15.672372,15.414880,15.106929,14.936614,17.085502,15.202776,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,16.716968,0.662980,16.120661,18.425966,18.425966,16.120661,16.751583,17.009346,16.714674,16.188589,16.372083,16.411073,16.403612,16.772093,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,17.669313,0.613174,16.728074,18.901785,18.901785,17.820695,17.271670,17.812295,17.223982,17.412486,18.205915,16.728074,17.993504,17.322724,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,19.223801,0.997121,18.395417,21.798018,18.483105,18.822606,19.907308,18.831326,21.798018,19.213846,19.048330,18.764137,18.973913,18.395417,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,78.110768,0.741294,77.180775,79.494090,78.786124,77.180775,77.782359,77.731550,78.493731,77.504132,77.454552,79.494090,78.792328,77.888041,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,79.546525,1.459254,75.483710,80.554759,80.554759,79.985913,79.625647,79.805963,79.951030,80.370369,79.817853,80.215523,79.654487,75.483710,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,77.319574,2.379821,74.881222,80.220494,75.017009,74.881222,75.003159,75.170144,75.436649,79.782005,79.477741,80.220494,79.691376,78.515944,DONE,
