model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
FasterRCNN-12-int8_extended.onnx,FasterRCNN-12-int8.onnx,onnxmodelzoo/FasterRCNN-12-int8,FasterRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,26.358655,1.996557,23.542758,29.353854,24.377072,23.542758,23.628950,25.865382,29.353854,28.495182,27.701837,26.541414,27.148415,26.931685,DONE,
FasterRCNN-12-qdq.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,26.478185,0.135344,26.322793,26.786316,26.393508,26.384843,26.322793,26.367059,26.491861,26.585753,26.488116,26.534037,26.427560,26.786316,DONE,
FasterRCNN-12-qdq_disable_all.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,62.518104,8.161810,55.030744,76.822212,69.677676,69.110410,55.797191,56.963039,55.874145,58.680157,55.030744,56.303411,76.822212,70.922051,DONE,
FasterRCNN-12-qdq_basic.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,49.887953,2.758801,46.569671,55.835794,48.442671,46.569671,55.835794,51.739435,51.115810,51.853668,49.183772,48.612596,47.949838,47.576277,DONE,
FasterRCNN-12-qdq_extended.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,29.186059,0.300227,28.846474,29.812176,29.231741,29.293067,28.952289,29.495525,29.164636,28.973299,29.812176,29.211227,28.846474,28.880161,DONE,
MaskRCNN-10.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,default,CPUExecutionProvider,5,10,31.417018,1.222284,30.324065,33.598551,30.603575,30.607406,30.578465,30.324065,30.811486,31.314535,30.925206,31.825093,33.598551,33.581796,DONE,
MaskRCNN-10_disable_all.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,disable_all,CPUExecutionProvider,5,10,55.170582,13.409719,40.654522,73.588732,72.480211,60.925029,73.588732,61.868287,49.365334,66.826251,42.741963,41.656969,41.598521,40.654522,DONE,
MaskRCNN-10_basic.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,basic,CPUExecutionProvider,5,10,56.985127,7.522905,47.067466,69.570931,54.074407,54.813086,68.482897,56.649451,56.933805,47.067466,47.083138,69.570931,55.550403,59.625685,DONE,
MaskRCNN-10_extended.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,extended,CPUExecutionProvider,5,10,36.175279,0.149445,36.004073,36.438366,36.438366,36.341845,36.262755,36.076571,36.004073,36.076245,36.308291,36.123784,36.040358,36.080498,DONE,
MaskRCNN-12.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,default,CPUExecutionProvider,5,10,34.715304,0.293596,34.404862,35.100477,34.438822,34.439099,34.415188,34.859933,34.404862,34.761399,34.594757,35.077087,35.100477,35.061414,DONE,
MaskRCNN-12_disable_all.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,disable_all,CPUExecutionProvider,5,10,66.260341,7.331551,54.862274,74.937962,74.937962,59.799383,73.831787,69.490437,62.910683,70.951066,74.659760,61.187547,59.972510,54.862274,DONE,
MaskRCNN-12_basic.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,basic,CPUExecutionProvider,5,10,52.920055,11.023647,38.835280,68.151839,67.514342,46.786648,46.049381,55.909692,57.643919,45.045774,63.227199,68.151839,38.835280,40.036474,DONE,
MaskRCNN-12_extended.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,extended,CPUExecutionProvider,5,10,64.383014,10.963200,46.229174,84.288315,52.742654,64.550976,69.353930,71.828565,84.288315,71.923692,58.319661,57.941243,46.229174,66.651929,DONE,
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,40.007040,9.237392,29.900831,57.192104,41.665215,57.192104,37.636327,51.863670,32.904623,31.999136,44.101087,42.071735,30.735668,29.900831,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,38.850025,6.443512,30.549487,44.936880,30.558241,30.549487,42.291939,42.558492,44.920752,43.942285,32.777768,31.973697,44.936880,43.990710,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,40.847907,6.140978,36.820371,50.694123,36.886000,36.820371,49.018830,36.852137,37.355233,37.130059,50.694123,49.459126,37.210376,37.052810,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,31.073224,1.052632,29.710815,32.873788,32.503291,31.727152,30.798331,32.873788,31.465244,30.887984,30.493164,29.985446,29.710815,30.287025,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,26.158916,0.903092,24.927470,27.252872,27.067280,27.054228,27.252872,26.901106,26.217352,26.294222,25.451267,25.469000,24.927470,24.954363,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,58.761253,4.485401,53.702094,70.406427,56.996117,70.406427,55.618795,53.702094,56.576957,58.039836,58.205323,59.065043,59.293397,59.708542,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,58.366368,0.380034,57.870182,58.951344,58.512133,58.734419,58.375705,58.723202,58.422007,58.243477,58.951344,57.878613,57.952602,57.870182,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,37.418310,6.118484,31.345537,44.975182,42.007484,31.634665,31.345537,43.364505,31.865487,32.014196,44.975182,44.136052,31.628866,41.211122,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,1057.181067,6.470679,1047.566451,1066.939538,1058.944858,1051.547917,1051.097346,1066.939538,1055.289158,1066.677031,1047.566451,1058.525230,1054.342512,1060.880625,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,1575.844889,79.069465,1467.992168,1747.823880,1627.359646,1528.588076,1544.320818,1554.489237,1624.894412,1747.823880,1592.793422,1498.299652,1571.887581,1467.992168,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,1500.588742,76.937670,1379.907419,1599.215069,1452.114001,1459.404887,1379.907419,1400.587278,1599.215069,1524.096818,1576.299218,1504.742415,1591.950647,1517.569667,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,1474.425887,43.474836,1396.008817,1525.039345,1521.394490,1480.667235,1482.866473,1525.039345,1513.875495,1477.916071,1479.453562,1396.008817,1456.353073,1410.684308,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,547.601038,59.557254,499.998328,675.145367,571.561665,499.998328,570.240432,615.989524,675.145367,510.482016,506.445864,506.056301,512.046023,508.044859,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1195.287551,151.019588,1030.668024,1443.407988,1030.668024,1147.447358,1149.994642,1045.114457,1067.204656,1438.260498,1443.407988,1304.610502,1174.039236,1152.128150,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1216.700393,40.267632,1157.324332,1265.429739,1265.429739,1197.882454,1261.590281,1205.273442,1184.509096,1246.895149,1170.604761,1262.711230,1214.783450,1157.324332,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1175.466384,113.967528,989.451243,1383.361979,1230.190730,1116.596651,989.451243,1170.354049,1137.195765,1187.814121,1318.382781,1383.361979,1143.416781,1077.899738,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,36.865021,8.599753,20.119144,46.340947,46.340947,20.119144,33.124044,33.124978,33.039645,45.950302,33.226167,45.323465,33.096349,45.305174,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,53.537765,4.953716,47.858522,62.301125,55.208016,47.858522,51.032106,61.177278,62.301125,52.090703,49.944490,51.801912,48.702110,55.261385,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,46.984986,7.293370,42.128750,63.016657,42.128750,42.615827,42.841428,63.016657,43.006008,42.840704,43.825355,51.059168,42.477110,56.038856,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,45.447045,13.009288,29.523707,68.811875,29.776164,57.506089,43.193633,29.523707,56.219272,44.918557,50.187808,42.251315,32.082028,68.811875,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,41.283868,13.633716,20.936487,63.213879,47.395339,48.158933,27.615555,40.509711,60.730715,63.213879,34.606012,34.856901,34.815149,20.936487,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,55.115767,7.135283,46.665843,68.969393,51.547101,51.536677,61.909868,46.665843,62.723574,49.428172,68.969393,50.041861,55.812431,52.522747,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,42.997419,11.144405,29.780090,63.185541,30.133068,43.812999,30.238634,55.405419,29.780090,43.242982,42.287237,41.779412,63.185541,50.108809,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,40.196987,4.064769,28.698269,42.177818,40.625168,41.662679,41.624253,41.231648,28.698269,42.177818,41.245214,41.921418,41.082985,41.700419,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,31.682731,7.871431,20.180021,45.368500,45.368500,27.642825,40.613420,20.248310,33.163330,30.129603,20.180021,33.183960,33.293837,33.003501,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,47.765633,8.646254,30.227636,56.576959,50.602403,30.227636,43.453580,42.861891,43.029658,56.315293,55.630262,56.576959,43.410598,55.548048,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,41.638264,6.641000,30.009331,49.793867,30.189293,30.009331,49.793867,43.915970,42.563169,42.886720,48.897628,43.072749,42.812793,42.241121,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,22.010252,0.167833,21.768779,22.338825,21.974708,22.042693,21.927165,21.965028,22.193482,22.082378,22.338825,21.991138,21.818322,21.768779,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,11.222643,6.249295,7.045812,20.511651,20.334070,7.588990,7.097654,19.970699,7.313568,7.200843,7.493405,20.511651,7.669739,7.045812,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,16.825483,7.021253,8.498402,24.619569,24.190028,19.280146,24.619569,16.239424,23.931966,11.340781,22.937863,8.607748,8.608905,8.498402,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,8.492651,0.031123,8.456785,8.541086,8.517722,8.480881,8.537150,8.456884,8.503358,8.487700,8.479739,8.541086,8.465210,8.456785,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,8.257796,0.028395,8.213197,8.295782,8.247098,8.246045,8.293948,8.230501,8.248476,8.295782,8.264142,8.245675,8.213197,8.293094,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,26.915971,0.247824,26.618800,27.380822,26.716911,26.664030,26.618800,26.675467,27.150126,26.960273,27.380822,26.920312,27.064372,27.008593,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,43.902321,11.378775,35.697710,73.101060,35.697710,36.604410,36.454917,37.115537,42.892386,51.966626,73.101060,43.124444,42.969479,39.096637,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,28.463338,0.351431,28.133990,29.137667,29.065898,28.302811,28.176013,29.137667,28.443397,28.460119,28.303309,28.284600,28.325581,28.133990,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,25.034477,0.068577,24.925683,25.170689,24.925683,25.023347,25.052257,24.962626,25.089535,25.050775,25.170689,25.011486,24.994177,25.064193,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,25.333707,0.395122,24.871771,25.928161,25.553740,25.079111,25.074580,25.371114,24.973240,25.822638,24.952183,25.928161,24.871771,25.710534,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,30.981212,0.493477,30.216291,31.872108,30.744717,30.957757,30.978064,31.333174,31.872108,31.250752,31.270784,30.297166,30.891309,30.216291,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,27.705761,0.095812,27.603974,27.928953,27.758582,27.619538,27.729152,27.608304,27.715953,27.670644,27.928953,27.603974,27.730959,27.691550,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,26.240752,1.247085,25.373459,29.178390,25.990228,25.456267,25.373459,25.445726,25.719115,27.737519,29.178390,26.269277,25.524222,25.713319,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,52.192696,23.156762,26.290789,86.884901,86.884901,58.912226,82.436137,54.373345,56.623011,69.653662,33.908760,26.290789,26.312936,26.531196,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,31.813594,1.732368,30.301944,35.397516,30.906827,31.360016,31.265507,30.720045,30.301944,34.651634,35.397516,31.398608,30.982130,31.151708,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,39.415913,19.650927,28.077309,82.463571,82.463571,67.370643,44.075922,28.077309,28.953149,29.225927,28.407333,28.176125,29.085618,28.323530,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,25.738229,0.088596,25.621923,25.867072,25.717433,25.867072,25.694030,25.755888,25.798113,25.623640,25.848177,25.661662,25.621923,25.794347,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,10.651745,6.472418,5.298195,18.662159,5.855501,18.153214,5.724577,5.735558,18.662159,5.785369,17.665167,5.459345,5.298195,18.178363,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,12.778684,5.826348,6.418516,20.670983,6.418516,16.707360,7.325456,10.460466,12.105863,7.312671,20.670983,19.993479,7.518732,19.273312,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,11.350141,5.966707,6.002536,19.151561,14.842335,6.161243,19.151561,6.292112,18.860964,6.127718,6.096490,18.762509,6.002536,11.203943,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,10.653061,4.942308,6.172712,19.336924,9.388675,12.242980,6.465242,19.336924,6.517100,12.568324,6.172712,18.446559,6.337832,9.054265,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,7.278477,4.084068,4.616156,16.884864,7.707957,10.350262,4.616156,4.657486,9.909489,4.636393,4.644550,16.884864,4.651374,4.726243,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,14.489867,7.002596,6.661838,25.002521,14.641329,25.002521,22.412268,7.853572,15.736735,7.132802,19.367400,6.661838,19.332366,6.757843,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,16.407951,6.422255,7.522498,23.578251,20.673039,20.414922,7.744079,20.790687,7.586801,20.440339,20.411760,7.522498,14.917133,23.578251,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,17.608187,4.887945,11.732107,25.544649,12.770072,25.544649,17.834774,11.789374,16.818896,19.139740,11.732107,16.223529,19.403476,24.825252,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,10.484209,5.851519,4.575532,22.199830,7.238210,4.671251,13.353031,4.575532,13.144427,5.361013,16.992398,7.928127,9.378267,22.199830,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,15.627863,7.401799,7.166217,26.979442,19.877712,7.811849,20.109282,20.414923,7.166217,26.979442,7.261649,19.093536,7.392458,20.171560,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,18.469901,6.576548,7.587235,25.788990,16.024854,18.655706,7.587235,20.520939,25.111034,17.871210,25.172854,7.762873,20.203320,25.788990,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,12.596078,7.709809,5.968599,27.586935,5.968599,8.212187,27.586935,7.963358,22.901013,18.560460,6.348858,8.968795,12.482745,6.967833,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,30.430940,7.307257,16.352816,42.119265,29.469888,42.119265,29.209905,16.352816,29.073009,28.996039,29.006171,29.016762,41.988342,29.077206,DONE,
