model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1729.992961,3.117197,1726.978638,1735.329573,1730.377282,1726.990722,1727.665342,1735.329573,1730.362873,1726.978638,1728.889698,1727.432518,1735.175460,1730.727501,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1731.377562,3.711915,1727.860970,1737.696703,1731.402823,1727.965928,1728.326434,1736.220487,1733.774371,1728.574341,1728.390312,1727.860970,1737.696703,1733.563256,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1725.832627,3.608581,1722.383472,1732.114667,1727.204674,1723.093161,1723.760428,1732.114667,1725.954359,1722.383472,1722.980281,1723.024391,1731.840879,1725.969960,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,45.173452,0.132984,45.009637,45.401332,45.059298,45.360822,45.401332,45.140193,45.252590,45.090049,45.109062,45.236891,45.074644,45.009637,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,61.156269,0.216220,60.936303,61.658997,61.227571,61.204529,60.962172,61.658997,61.051822,61.022930,61.071983,61.086148,60.936303,61.340231,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,61.140142,0.160741,60.885278,61.463527,61.149460,61.248548,61.078774,61.133423,61.463527,61.267721,60.982678,60.885278,61.061455,61.130560,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,60.496623,0.235227,60.148335,60.801186,60.652353,60.377417,60.801186,60.251908,60.690114,60.562515,60.583588,60.192722,60.706092,60.148335,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,45.136629,0.107925,44.989372,45.360109,44.989372,45.360109,45.141472,45.004423,45.185235,45.199997,45.162447,45.148688,45.044620,45.129922,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,61.223524,0.192971,60.985259,61.606424,61.105034,61.606424,61.143660,61.030874,61.394578,60.985259,61.082525,61.253397,61.375102,61.258390,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,61.219301,0.277008,60.816466,61.602813,61.013802,61.478820,61.546978,61.445653,61.014937,61.074688,61.203450,61.602813,60.816466,60.995406,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,60.272990,0.238172,59.943336,60.656933,60.223816,59.943336,60.381284,60.228461,60.656933,60.274876,60.071891,60.635433,60.016266,60.297600,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,45.094082,0.088176,44.934943,45.234024,45.124418,45.118800,45.142645,44.934943,45.079577,45.234024,45.036363,45.048727,45.197345,45.023977,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,60.897932,0.228747,60.552905,61.207816,61.086778,60.998264,60.778273,60.725373,60.920162,61.176361,60.930346,60.552905,60.603037,61.207816,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,61.113441,0.204080,60.828608,61.421821,61.359152,61.256514,61.255258,61.421821,60.886116,60.828608,60.957110,61.117464,60.970082,61.082289,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,60.089378,0.218450,59.820485,60.570179,59.820485,60.570179,60.046665,60.233417,59.843435,60.025551,60.162277,60.161045,59.921898,60.108829,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,13.563437,0.035074,13.519773,13.609761,13.571285,13.609761,13.519773,13.585765,13.538379,13.597828,13.523442,13.529957,13.605901,13.552275,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,18.283643,0.071934,18.179206,18.398002,18.232161,18.200315,18.264456,18.398002,18.313914,18.363157,18.351751,18.257405,18.276067,18.179206,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,18.242860,0.057044,18.119640,18.343088,18.239668,18.220293,18.265731,18.343088,18.279520,18.245877,18.268255,18.212117,18.119640,18.234409,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,18.009556,0.072420,17.886102,18.121295,17.886102,18.074706,18.121295,17.961411,18.028401,17.942575,18.027343,18.027325,17.952324,18.074079,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,73.512526,1.707236,72.512465,77.826713,72.907599,72.593135,72.512465,72.759092,72.545838,73.079845,72.908849,72.794337,75.197390,77.826713,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,89.200089,1.854402,88.317863,94.406045,88.564411,88.666433,88.317863,88.762051,88.546836,88.417261,94.406045,89.393268,88.576910,88.349815,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,79.253569,1.671113,78.375317,83.482501,78.484197,78.475120,78.515942,78.653184,78.393803,78.375317,78.476824,80.922675,83.482501,78.756132,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,73.583777,1.792928,72.692516,78.410312,73.130578,72.938089,72.755718,72.839694,72.744125,72.745473,72.928500,72.692516,74.652768,78.410312,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,73.163630,1.441744,72.451323,76.925807,72.546224,72.634229,72.527364,72.665888,72.525440,72.508631,72.488001,72.451323,74.363397,76.925807,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,86.459184,1.481209,85.671082,90.579088,85.833080,86.031560,85.877985,85.831688,86.260512,85.972782,90.579088,86.764428,85.671082,85.769638,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,79.255111,1.743114,78.218131,83.727118,78.623930,78.641929,78.218131,78.572111,78.559768,78.494045,78.562013,80.857022,83.727118,78.295038,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,73.091452,1.656045,72.040370,77.414129,72.652289,72.409477,72.422892,72.482364,72.428886,72.282769,72.355271,72.040370,74.426073,77.414129,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,73.304642,1.705220,72.457108,77.703422,72.486377,72.587575,72.618858,72.714132,72.485693,72.624472,72.457108,72.527256,74.841530,77.703422,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,86.605394,1.277683,85.805895,90.098071,85.967154,85.805895,85.982580,86.403685,85.962845,86.205043,90.098071,87.076273,86.334194,86.218202,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,79.019171,1.653017,78.066262,83.511082,78.406104,78.282403,78.200855,78.366755,78.455104,78.066262,78.484340,79.848281,83.511082,78.570526,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,73.214323,1.716944,72.217721,77.748380,72.574231,72.471688,72.630051,72.531413,72.505538,72.217721,72.437717,72.531660,74.494831,77.748380,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,8.232683,0.021909,8.199815,8.265837,8.265837,8.256673,8.258602,8.242726,8.216661,8.227147,8.218058,8.221592,8.219715,8.199815,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,9.965579,0.070877,9.879581,10.143583,10.143583,10.009623,9.948393,9.971714,9.879581,9.948189,9.934683,9.930819,9.928590,9.960613,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,9.928659,0.081532,9.824376,10.055773,10.055773,10.046186,9.904287,9.917702,9.932421,10.001588,9.901703,9.824376,9.840515,9.862036,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,9.941369,0.083558,9.863004,10.109943,10.109943,10.071185,9.961503,9.878290,9.908047,9.904059,9.921681,9.884055,9.911922,9.863004,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,8.215740,0.024961,8.192693,8.280539,8.228542,8.211276,8.215437,8.214121,8.207596,8.280539,8.207409,8.194738,8.205052,8.192693,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,9.941604,0.046477,9.877990,10.021297,9.967748,9.974982,9.985599,9.877990,9.921981,10.021297,9.910851,9.932326,9.944011,9.879253,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,9.840068,0.069661,9.721028,9.956316,9.913550,9.956316,9.853882,9.802192,9.807534,9.826526,9.868974,9.721028,9.882146,9.768532,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,9.926139,0.058718,9.842849,10.027886,10.027886,9.954273,9.993219,9.935700,9.947593,9.914477,9.865509,9.917011,9.862876,9.842849,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,8.162074,0.019812,8.135570,8.199633,8.172524,8.173343,8.169744,8.155647,8.148880,8.137010,8.175850,8.135570,8.152537,8.199633,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,9.890668,0.035805,9.852655,9.956055,9.853205,9.956055,9.889292,9.918346,9.866272,9.896644,9.871238,9.936152,9.866816,9.852655,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,9.871754,0.069502,9.782223,10.008778,9.934356,10.008778,9.883921,9.859091,9.797688,9.828704,9.922161,9.782223,9.879081,9.821534,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,9.930492,0.060164,9.858843,10.036273,9.884131,9.957055,9.984868,9.875189,9.926154,10.036273,9.867796,9.858843,9.925712,9.988903,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,27.542749,0.026150,27.505036,27.598053,27.598053,27.548247,27.551107,27.570117,27.530319,27.532271,27.537568,27.505036,27.532934,27.521842,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,27.665786,0.022451,27.621186,27.694289,27.653475,27.661296,27.621186,27.683867,27.661831,27.690906,27.694289,27.658773,27.649688,27.682551,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,27.678808,0.025894,27.647176,27.732167,27.697509,27.683074,27.732167,27.647176,27.697234,27.665949,27.672603,27.684352,27.651305,27.656709,DONE,
