model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,142.977216,1.408021,142.141172,146.920598,146.920598,142.576538,142.492141,142.901795,142.141172,142.463039,142.846589,142.800145,142.348820,142.281324,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,145.421427,1.965866,142.885148,147.920097,142.885148,143.042130,143.453971,147.920097,144.862257,147.734875,144.460511,146.575506,147.557599,145.722173,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,85.250571,0.652667,84.410157,86.715608,85.125176,84.958371,84.410157,85.601610,85.165590,86.715608,84.951145,85.836816,84.987917,84.753321,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,14089.053858,51.239750,13989.676159,14149.237341,14099.316245,13989.676159,14133.456452,14058.102007,14045.992304,14081.691630,14061.709149,14149.237341,14128.869463,14142.487835,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,15935.040615,28.135244,15904.576950,15993.496560,15955.766484,15926.584886,15953.776631,15993.496560,15918.037181,15919.788763,15904.576950,15911.670697,15912.695855,15954.012142,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,15915.420533,32.744311,15861.133840,15958.759519,15958.759519,15881.198642,15929.415072,15891.016105,15955.623514,15932.237701,15914.891422,15861.133840,15893.032555,15936.896958,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,16136.304580,265.175534,15957.891403,16840.053227,16016.066942,16001.454995,16066.943137,15957.891403,16153.448002,15977.265021,15998.346523,16840.053227,16074.351549,16277.224999,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,7696.608346,106.305450,7513.563078,7825.396460,7767.798786,7757.759783,7825.396460,7718.133254,7724.774646,7606.527208,7801.334935,7703.906435,7546.888878,7513.563078,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,7963.818493,23.218117,7929.682501,8001.999359,7955.592963,8001.999359,7987.645948,7980.178234,7979.247387,7949.642359,7953.605673,7964.727237,7929.682501,7935.863264,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,7972.789922,17.236030,7941.696331,8005.372903,8005.372903,7983.733919,7975.141161,7941.696331,7977.424446,7984.898041,7971.527767,7959.634830,7968.162629,7960.307192,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,7958.043203,21.124983,7937.112690,8005.697520,7946.203992,7937.112690,7952.300341,8005.697520,7978.484550,7967.068680,7946.324977,7945.323051,7940.109322,7961.806902,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,160.720044,2.531224,157.253665,165.001080,159.952197,158.328419,158.956601,163.833933,162.569899,160.428634,165.001080,161.944546,157.253665,158.931461,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,178.381776,0.996125,176.847372,180.446794,178.746760,178.741090,178.365547,180.446794,179.014109,177.204718,178.360415,178.181773,177.909185,176.847372,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,180.201975,3.204306,177.582601,187.242971,182.787602,182.918014,177.711218,179.048568,187.242971,178.029443,177.582601,178.408664,177.695156,180.595516,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,181.201030,4.098621,175.788615,190.363411,178.875629,175.788615,179.510768,183.956319,178.326021,183.997028,179.654452,190.363411,182.041873,179.496187,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,159.979392,3.820588,156.622783,169.727518,169.727518,160.285801,160.429794,161.501357,159.453886,156.928239,156.622783,158.531058,156.718228,159.595260,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,178.403062,1.447292,176.659128,181.396758,181.396758,178.868491,176.734896,178.845281,177.667004,176.659128,177.262130,179.683752,178.742944,178.170239,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,179.245055,3.643012,177.051104,189.125431,177.051104,178.160854,189.125431,177.469175,180.830854,178.889781,177.273542,177.286471,178.345774,178.017569,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,177.620657,2.428293,175.244149,182.907693,175.244149,175.689227,178.149297,176.554448,176.806797,177.587512,182.907693,180.767277,176.267558,176.232610,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,156.675938,1.022321,155.542463,158.663633,157.910209,156.372068,155.775534,155.745086,157.118583,157.171440,158.663633,155.542463,156.369356,156.091009,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,180.143693,1.591396,178.168609,184.202509,179.494980,184.202509,180.310193,180.355421,180.534763,178.168609,180.132280,179.085976,179.511307,179.640892,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,180.864397,2.255596,178.111455,184.982363,179.269804,178.622522,178.111455,181.294992,179.697563,180.988135,183.735350,182.359611,184.982363,179.582177,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,178.838339,3.393519,175.245607,186.957858,177.984445,182.064739,186.957858,175.245607,177.999743,176.836284,177.208427,179.208756,178.498888,176.378643,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,41.213805,0.697241,40.742782,43.071246,41.146413,40.944192,40.742782,40.825377,41.340934,40.990910,40.818848,40.783049,43.071246,41.474298,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,49.425436,1.354248,47.734505,51.520355,50.705411,48.169196,48.399385,47.734505,50.982458,51.520355,48.726901,48.175296,49.811910,50.028942,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,48.077831,0.445674,47.694846,49.207968,48.263591,47.776543,48.031621,47.932805,47.869168,47.963134,47.694846,47.743863,49.207968,48.294769,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,48.395263,0.404774,47.803801,49.052715,48.127876,49.052715,48.358095,48.103837,48.015840,48.284269,47.803801,48.608174,48.858443,48.739578,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,258.672697,1.986433,255.792732,261.194961,256.114633,261.194961,258.995180,257.521946,260.826616,258.519999,257.226208,255.792732,259.544691,260.990005,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,305.875524,4.621859,299.875964,314.178286,307.190847,308.525575,302.911169,301.470024,314.178286,304.458086,299.875964,306.881534,311.438627,301.825132,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,270.046604,1.894224,268.214544,273.520622,270.415246,268.983901,269.129494,269.332903,268.214544,268.949411,273.520622,273.463544,269.099950,269.356420,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,257.642030,1.545779,255.955507,260.717731,259.051569,257.689571,256.097072,255.955507,260.717731,257.257398,257.890618,256.376015,258.918590,256.466231,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,257.034528,2.477030,254.053429,260.330667,259.311335,260.330667,256.043021,254.655424,256.798936,254.053429,255.084873,260.158082,254.716839,259.192674,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,303.704074,2.467182,299.725893,307.374873,305.689074,307.374873,300.879427,303.997515,303.153987,303.556271,303.013358,299.725893,302.571065,307.079275,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,270.744033,2.457680,268.287022,276.256856,271.220136,269.238718,268.867896,272.566203,268.980773,272.377593,270.572557,276.256856,269.072578,268.287022,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,258.245574,1.462123,256.347619,260.539623,259.968937,257.952880,259.736954,258.256926,260.539623,258.696716,256.347619,256.873531,256.808209,257.274345,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,258.145495,2.237121,255.814487,261.969919,255.823850,259.061666,257.727683,256.611759,259.597360,256.749442,256.754251,255.814487,261.969919,261.344531,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,300.703447,3.749231,297.494650,310.059272,300.217111,299.238334,310.059272,298.570064,298.254762,299.559396,297.494650,299.851752,299.562126,304.227004,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,271.173415,3.576383,266.757361,277.220782,274.915625,273.175167,268.234163,267.743815,266.757361,274.650670,268.603805,269.988394,270.444369,277.220782,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,257.674019,2.439479,255.567297,263.612502,257.319104,263.612502,256.552656,258.399627,256.175810,259.844161,256.846877,255.567297,256.094784,256.327373,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,24.112675,0.671003,23.128124,25.324687,23.643390,24.268064,23.526115,23.128124,23.807889,24.428404,24.310977,23.758876,25.324687,24.930226,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,26.712896,0.791544,25.867986,28.720439,25.867986,26.053247,26.684030,26.489290,26.549283,26.963095,28.720439,26.676209,26.193255,26.932124,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,26.903295,0.501871,26.376215,27.979559,26.406666,26.468659,26.376215,26.555804,26.796597,27.075201,26.892593,27.293293,27.188367,27.979559,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,27.295482,1.240483,25.948409,29.718131,29.718131,26.487152,27.080603,27.272550,27.594565,25.954259,28.676881,26.216513,25.948409,28.005756,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,23.982141,0.304109,23.248555,24.395335,23.248555,23.759952,24.057637,24.021875,24.125851,24.021626,24.058957,23.954673,24.176953,24.395335,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,27.598280,0.972757,26.680190,30.194480,27.483911,26.680190,30.194480,26.980395,27.257349,27.211876,27.745985,27.170385,27.447519,27.810708,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,27.934231,1.171097,26.546194,30.345717,26.546194,26.936653,28.971968,27.632929,30.345717,27.553895,28.043870,27.866782,26.676380,28.767927,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,27.440024,0.998156,26.339024,29.606865,26.941545,26.339024,26.343744,27.013819,27.712810,27.061146,28.284908,29.606865,28.034135,27.062246,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,24.438842,0.500098,23.604291,25.115676,24.987439,25.115676,24.908515,24.468724,24.764287,24.274063,24.152437,23.604291,23.874313,24.238672,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,26.920878,0.633110,26.407026,28.582134,26.451969,26.732193,28.582134,27.126542,26.623518,26.916822,26.407026,26.512231,26.805026,27.051319,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,26.769161,0.696810,26.014339,28.171015,26.325764,26.404878,28.171015,26.806688,26.621868,27.883071,26.537624,26.442150,26.484212,26.014339,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,26.835055,0.416604,26.223130,27.345545,26.950426,27.345545,26.223130,26.294544,26.526425,27.241290,27.213469,26.968816,27.107049,26.479859,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,139.687229,0.862501,138.486839,141.481469,138.934014,139.005498,139.597186,141.481469,139.657756,140.153220,139.888798,138.486839,139.245046,140.422463,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,138.065269,0.684278,137.185770,139.442990,139.442990,138.439002,138.020914,138.412779,137.185770,137.276224,138.356206,138.015380,138.183987,137.319434,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,138.610195,0.825612,137.446775,140.238124,137.662738,137.858090,137.446775,138.284005,138.790769,139.086622,138.772978,138.993448,138.968404,140.238124,DONE,
