model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,2357.311060,1.660890,2354.931208,2359.702453,2357.903089,2359.702453,2358.455204,2354.931208,2356.177252,2359.269286,2358.452557,2356.742031,2355.522258,2355.955259,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,751.978934,2.728762,750.319917,757.423947,750.418855,751.102527,750.536335,750.534915,756.750436,757.423947,751.707425,750.319917,750.407311,750.587676,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1223.602858,4.057737,1221.009179,1232.655942,1221.351670,1232.655942,1221.822733,1221.209122,1221.009179,1221.128440,1225.918636,1228.406240,1221.385488,1221.141132,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1220.129000,3.720388,1217.687090,1227.410826,1217.908480,1227.410826,1218.608651,1217.977522,1217.835257,1217.906527,1220.536828,1226.584241,1218.834580,1217.687090,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1225.436301,4.540327,1222.344318,1235.635714,1223.261153,1235.635714,1223.286688,1222.344318,1222.810381,1222.622331,1227.927274,1230.754182,1222.754915,1222.966053,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,24.912655,0.094879,24.756315,25.054549,25.054549,24.941659,24.904981,24.756315,25.015809,25.005230,24.835024,24.860350,24.826680,24.925949,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,36.128478,0.138525,35.905036,36.314806,36.307309,36.314806,35.905036,36.083319,36.001706,36.238368,35.980881,36.190191,36.119794,36.143371,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,36.193334,0.145708,36.025657,36.423888,36.338301,36.229651,36.028092,36.302606,36.025657,36.036399,36.306878,36.131519,36.110353,36.423888,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,35.105251,0.130087,34.856478,35.244928,35.033012,35.003932,35.135109,35.200010,35.241174,35.018892,34.856478,35.244928,35.242356,35.076623,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,24.952713,0.035324,24.906683,25.023361,24.946586,24.940482,24.987011,24.986467,24.938056,24.921840,24.942518,24.906683,24.934123,25.023361,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,35.969201,0.069066,35.867690,36.059565,35.965480,35.867690,36.058021,35.919930,35.954572,35.982899,35.979350,35.871470,36.033036,36.059565,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,36.182175,0.153145,35.934923,36.370267,36.370267,36.012081,36.133597,36.078506,36.362164,35.934923,36.099759,36.340003,36.260737,36.229709,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,34.880735,0.071701,34.768872,35.002083,34.887347,34.915261,34.862081,34.889062,34.866684,34.768872,34.794177,34.848164,35.002083,34.973619,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,24.921418,0.083108,24.795786,25.064981,24.915268,25.020179,24.892001,24.974537,24.844733,24.795786,24.941926,25.064981,24.844034,24.920739,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,35.999714,0.114216,35.850530,36.242415,36.043652,35.999112,35.956017,36.067594,36.242415,36.062352,35.850530,35.856464,35.967297,35.951709,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,36.301879,0.074045,36.217175,36.460712,36.217175,36.262525,36.269984,36.287422,36.365434,36.460712,36.226070,36.286262,36.280629,36.362580,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,34.940512,0.073200,34.818420,35.014549,34.958968,34.949883,34.996276,34.992650,34.876161,34.827325,34.818420,35.002612,34.968275,35.014549,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,8.234530,0.050541,8.188401,8.353939,8.196413,8.188401,8.214663,8.266961,8.202043,8.212320,8.245922,8.264070,8.353939,8.200573,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,11.467488,0.048276,11.398773,11.568453,11.398773,11.488933,11.568453,11.457616,11.436985,11.472953,11.496296,11.495831,11.425996,11.433041,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,11.442421,0.056200,11.358742,11.511483,11.358742,11.435869,11.398946,11.485478,11.389468,11.511483,11.508671,11.387539,11.492272,11.455742,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,11.195283,0.041449,11.134050,11.268146,11.138884,11.218350,11.134050,11.208703,11.197470,11.233494,11.176779,11.205949,11.171007,11.268146,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,39.253248,0.094696,39.106632,39.411398,39.266914,39.411398,39.243235,39.174658,39.345482,39.354090,39.244864,39.164022,39.221190,39.106632,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,49.130415,0.121904,48.917153,49.324824,49.180562,49.168322,49.120149,49.002145,48.917153,49.101834,49.324824,49.097822,49.294574,49.096766,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,42.794539,0.141112,42.615079,43.069434,43.069434,42.777350,42.994116,42.804937,42.659242,42.615079,42.725499,42.828026,42.743767,42.727939,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,39.589709,0.075240,39.474506,39.709619,39.609261,39.628984,39.613937,39.709619,39.647292,39.631527,39.492068,39.577982,39.474506,39.511917,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,39.262332,0.076105,39.080773,39.337135,39.337135,39.323742,39.212937,39.254306,39.241487,39.332346,39.080773,39.269231,39.265445,39.305919,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,47.269124,0.132404,47.097027,47.526605,47.097027,47.428539,47.165893,47.320756,47.199935,47.320995,47.526605,47.201446,47.163959,47.266090,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,42.666920,0.101948,42.512431,42.788550,42.720356,42.741482,42.769059,42.788550,42.706142,42.541179,42.718884,42.512431,42.548523,42.622595,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,39.511388,0.118515,39.363373,39.798372,39.508468,39.521773,39.540594,39.503294,39.557026,39.363373,39.490495,39.408136,39.798372,39.422350,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,39.326810,0.094494,39.219367,39.495213,39.495213,39.249482,39.244427,39.364418,39.310799,39.248414,39.380588,39.454520,39.300870,39.219367,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,47.436818,0.058004,47.363401,47.547263,47.390812,47.372960,47.472164,47.477492,47.427269,47.363401,47.447452,47.547263,47.475798,47.393572,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,42.867830,0.129718,42.706902,43.082087,42.863058,42.881735,42.870752,42.907400,43.082087,42.706902,43.068783,42.830445,42.736301,42.730839,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,39.582663,0.069865,39.493979,39.696678,39.629102,39.493979,39.563866,39.502038,39.577141,39.513505,39.557930,39.696678,39.629508,39.662885,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,4.176554,0.016637,4.159117,4.211856,4.211856,4.192005,4.183680,4.172608,4.167610,4.166953,4.185972,4.159117,4.163390,4.162353,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,5.794792,0.032449,5.729849,5.841776,5.800852,5.841686,5.788679,5.783465,5.807689,5.774085,5.788014,5.841776,5.729849,5.791830,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,5.869757,0.028520,5.827482,5.920290,5.878248,5.920290,5.827482,5.884582,5.903206,5.851777,5.839187,5.857946,5.876400,5.858455,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,5.760026,0.023493,5.724080,5.789800,5.774353,5.748810,5.767058,5.724080,5.774027,5.735429,5.780279,5.776706,5.789800,5.729718,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,4.198434,0.041344,4.149727,4.293382,4.227753,4.186993,4.182869,4.176335,4.212034,4.216757,4.149727,4.164209,4.174285,4.293382,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,5.879956,0.017869,5.858215,5.905222,5.891338,5.905222,5.862080,5.871831,5.900705,5.868479,5.885854,5.859997,5.895840,5.858215,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,5.809737,0.023247,5.764009,5.843326,5.790851,5.791003,5.829680,5.806900,5.831798,5.812281,5.812121,5.843326,5.764009,5.815400,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,5.702163,0.021343,5.652290,5.728375,5.692966,5.688238,5.714481,5.652290,5.719433,5.704174,5.714850,5.728375,5.699624,5.707201,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,4.318915,0.022450,4.287986,4.353008,4.350677,4.353008,4.331592,4.308581,4.336657,4.310956,4.303948,4.299428,4.306316,4.287986,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,5.785106,0.015591,5.759440,5.806731,5.796757,5.806731,5.779774,5.772230,5.770737,5.759440,5.793742,5.793313,5.802398,5.775939,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,5.794929,0.025166,5.762871,5.843523,5.793664,5.843523,5.786138,5.812580,5.802179,5.766769,5.769152,5.815042,5.797368,5.762871,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,5.767560,0.022593,5.738929,5.812044,5.770440,5.741693,5.812044,5.760836,5.745479,5.777575,5.763208,5.738929,5.784633,5.780765,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,18.789500,0.029862,18.736677,18.839933,18.785846,18.839933,18.786141,18.800189,18.753347,18.795269,18.736677,18.803908,18.818027,18.775662,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,19.405450,0.038960,19.360924,19.493357,19.388124,19.449194,19.412458,19.360924,19.407782,19.381116,19.379777,19.493357,19.388995,19.392772,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,19.432240,0.028631,19.370540,19.465736,19.431336,19.462004,19.438963,19.465736,19.450216,19.429708,19.427337,19.370540,19.445671,19.400892,DONE,
