model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,83.612915,0.097194,83.465142,83.784917,83.784917,83.681219,83.578224,83.596705,83.494060,83.643947,83.597169,83.465142,83.715336,83.572426,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,105.941102,0.243901,105.520165,106.222995,106.198736,106.222995,105.987327,105.520165,106.190704,105.724498,105.738353,106.142185,105.832288,105.853773,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,105.877401,0.187213,105.619404,106.270707,105.855499,105.835430,105.763548,106.270707,105.619404,105.877779,105.859143,106.079087,105.924974,105.688435,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,104.581772,0.259057,104.116711,104.927218,104.476380,104.780420,104.901381,104.579916,104.517367,104.116711,104.287197,104.721524,104.927218,104.509610,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,83.391057,0.119888,83.162983,83.585785,83.585785,83.162983,83.442188,83.438839,83.312219,83.392438,83.516326,83.352315,83.289205,83.418268,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,105.956722,0.233686,105.653148,106.334345,105.653148,105.912681,105.853639,105.929102,106.334345,105.798260,106.322168,105.992962,105.694060,106.076857,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,105.884870,0.313601,105.379361,106.305203,105.796771,106.059654,106.305203,106.090529,105.738747,105.985043,105.398981,105.885797,105.379361,106.208612,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,105.241458,0.231139,104.977343,105.611415,105.529075,104.977343,105.110642,105.288287,105.611415,105.456958,105.007436,105.297206,105.130396,105.005819,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,24.226171,0.064395,24.161758,24.341750,24.253803,24.169631,24.198401,24.161758,24.325483,24.341750,24.218134,24.195159,24.235490,24.162100,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,30.920340,0.074120,30.770288,31.042875,30.943875,31.003041,30.870355,30.900410,30.898356,30.898624,30.932250,30.943323,31.042875,30.770288,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,30.883585,0.067561,30.773115,30.972180,30.921465,30.850649,30.782209,30.927775,30.900935,30.880947,30.867432,30.773115,30.972180,30.959141,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,30.575387,0.153360,30.424024,30.924565,30.552684,30.503553,30.467839,30.618166,30.424024,30.744663,30.924565,30.559990,30.465615,30.492776,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,140.174037,0.356451,139.754270,140.910305,140.910305,140.028383,140.339759,140.063142,139.893100,139.953678,139.754270,140.534914,140.358224,139.904592,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,172.194352,0.171068,171.875579,172.485818,172.274086,171.875579,172.052876,172.485818,172.199470,172.058619,172.273491,172.154688,172.347366,172.221525,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,154.440167,0.308846,154.076900,155.081807,155.081807,154.455593,154.339424,154.188469,154.076900,154.243495,154.275848,154.306395,154.670145,154.763595,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,140.485651,0.169729,140.198935,140.753257,140.577610,140.663172,140.488025,140.417815,140.505552,140.753257,140.544689,140.459051,140.248407,140.198935,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,140.172579,0.303277,139.684813,140.672840,140.352595,139.898985,140.488399,140.672840,140.137400,140.195790,139.954786,139.684813,140.374282,139.965896,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,169.747351,0.202432,169.471944,170.044547,169.481634,169.991432,169.471944,169.640483,170.044547,169.954797,169.752606,169.609077,169.750638,169.776354,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,153.996241,0.256162,153.755366,154.594265,153.994287,154.245777,153.919711,153.818246,153.832394,154.594265,153.973458,154.045529,153.783380,153.755366,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,140.203683,0.326462,139.716018,140.728002,140.624303,140.728002,139.931678,139.716018,140.367746,140.209382,140.337879,140.240578,139.867000,140.014241,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,140.410410,0.291741,140.080823,141.056915,140.546529,140.537429,140.080823,140.445668,140.504341,140.449930,141.056915,140.224740,140.121229,140.136496,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,169.735097,0.293640,169.328935,170.405485,169.752747,169.853315,169.830988,169.380075,169.675065,169.644807,169.328935,169.752185,169.727371,170.405485,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,154.075551,0.684428,153.659728,155.976929,153.904052,153.817585,154.037655,155.976929,153.943639,153.716039,153.942798,153.659728,154.088936,153.668145,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,140.232421,0.195331,139.939373,140.531974,140.531974,140.244083,140.264645,140.005754,140.133231,140.421101,140.465553,140.110627,140.207868,139.939373,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,16.007514,0.046086,15.967084,16.118817,16.045412,16.118817,16.026340,15.994749,15.983665,15.982892,16.003220,15.973429,15.967084,15.979530,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,18.175619,0.054456,18.089590,18.248485,18.224012,18.248485,18.134575,18.176098,18.175865,18.191072,18.089590,18.198324,18.093317,18.224853,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,18.130408,0.055384,18.026235,18.194576,18.190471,18.172979,18.130820,18.128907,18.088598,18.135557,18.168619,18.026235,18.194576,18.067318,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,18.193381,0.060506,18.079101,18.291674,18.258936,18.227852,18.172356,18.197782,18.166927,18.174194,18.143927,18.291674,18.221060,18.079101,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,15.975887,0.045052,15.924161,16.045526,15.984091,16.045526,16.027507,15.945069,15.932170,15.940445,16.005736,15.938357,15.924161,16.015806,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,18.039744,0.054487,17.955076,18.112897,18.091436,18.112897,18.074065,18.009879,18.012169,18.070310,18.005369,17.976138,18.090100,17.955076,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,18.082176,0.059862,17.954025,18.135620,18.040894,18.115636,18.108730,18.119491,18.120420,18.010254,18.135620,18.113106,17.954025,18.103588,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,18.139712,0.067585,18.076595,18.294779,18.165012,18.084948,18.201393,18.294779,18.159277,18.076595,18.101360,18.100005,18.111839,18.101916,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,15.885129,0.027055,15.861813,15.945517,15.901847,15.911916,15.873777,15.872352,15.861813,15.879319,15.862554,15.880339,15.861854,15.945517,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,18.052746,0.040870,17.976426,18.101076,18.083241,18.076520,17.990139,18.101076,18.076163,18.035813,18.068609,18.048048,18.071429,17.976426,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,18.079561,0.055110,18.016518,18.207334,18.063244,18.081552,18.112882,18.021119,18.207334,18.062679,18.112448,18.055849,18.016518,18.061988,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,18.163434,0.097374,18.088013,18.407994,18.407994,18.174744,18.105948,18.126741,18.106056,18.105146,18.220131,18.198674,18.088013,18.100890,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,44.469631,0.044290,44.406431,44.555735,44.451698,44.485495,44.458885,44.418334,44.470657,44.406431,44.444515,44.555735,44.493282,44.511281,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,43.992185,0.032245,43.952031,44.047959,44.039497,43.957741,43.952031,43.967229,43.996556,43.995238,43.971947,43.989557,44.004092,44.047959,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,43.817566,0.040705,43.765771,43.877075,43.820171,43.830184,43.871199,43.805406,43.779952,43.765771,43.788678,43.877075,43.778323,43.858899,DONE,
