model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
FasterRCNN-12-qdq_disable_all.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,89.649165,13.283509,71.626579,110.448758,81.757830,81.747315,109.424591,71.626579,89.706859,74.271133,88.090151,91.193405,110.448758,98.225031,DONE,
FasterRCNN-12-qdq_basic.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,92.462696,6.842250,81.874712,102.421292,89.617750,87.421806,88.674196,101.091425,95.144803,90.390585,99.977333,81.874712,88.013057,102.421292,DONE,
FasterRCNN-12-qdq_extended.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,58.613529,14.332811,41.853154,79.558014,79.558014,47.986828,67.239582,64.755370,79.183479,65.649188,41.853154,47.546048,46.277561,46.086068,DONE,
MaskRCNN-10.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,default,CPUExecutionProvider,5,10,40.090958,1.334878,38.056857,42.023173,42.023173,41.952448,41.296440,40.654606,39.871825,39.477279,38.960128,38.056857,39.277740,39.339086,DONE,
MaskRCNN-10_disable_all.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,disable_all,CPUExecutionProvider,5,10,49.428035,0.721885,48.576550,50.843323,49.731190,50.843323,50.040059,49.895258,49.460505,49.387706,48.800382,48.876667,48.668705,48.576550,DONE,
MaskRCNN-10_basic.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,basic,CPUExecutionProvider,5,10,79.025467,8.311953,70.920053,95.529317,83.062449,89.588595,78.655206,95.529317,70.920053,73.237295,71.871321,71.950712,74.756574,80.683149,DONE,
MaskRCNN-10_extended.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,extended,CPUExecutionProvider,5,10,48.223695,0.263840,47.842692,48.595633,48.466041,48.595633,48.358951,48.078982,48.136417,48.162810,47.842692,47.934462,48.582717,48.078244,DONE,
MaskRCNN-12.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,default,CPUExecutionProvider,5,10,43.518879,3.564912,41.286613,52.788889,43.088310,46.322464,42.390192,42.031988,41.521538,41.650507,41.286613,52.788889,41.771326,42.336962,DONE,
MaskRCNN-12_disable_all.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,disable_all,CPUExecutionProvider,5,10,51.467051,1.506732,50.306009,55.251821,55.251821,52.513133,50.779299,52.028537,51.142628,50.306009,50.808802,50.350720,50.588224,50.901336,DONE,
MaskRCNN-12_basic.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,basic,CPUExecutionProvider,5,10,49.016479,0.809383,48.091443,50.549067,48.447837,49.254954,48.336644,48.091443,48.386466,48.439939,49.966279,49.358038,49.334127,50.549067,DONE,
MaskRCNN-12_extended.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,extended,CPUExecutionProvider,5,10,83.166678,9.586069,70.621653,99.900697,71.726267,73.921398,99.900697,87.899966,82.398355,84.793755,70.621653,86.064589,94.490489,79.849606,DONE,
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,42.228743,7.144158,36.805967,56.940081,44.299268,50.710988,56.940081,46.532421,37.200118,38.635013,36.805967,36.844038,37.457862,36.861672,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,50.829363,6.584736,41.569403,57.606739,45.537137,55.484285,41.569403,41.927510,56.652305,55.873650,44.658889,52.852326,57.606739,56.131390,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,51.007450,5.706631,43.659970,59.481780,53.928150,54.260299,49.000156,57.313146,43.659970,44.036136,53.682121,50.671087,59.481780,44.041658,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,34.669254,1.058801,33.393986,35.832836,35.740669,35.519778,35.752134,35.832836,35.325135,34.385445,33.563287,33.577154,33.602117,33.393986,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,36.921907,7.852102,27.743104,49.484875,35.289977,33.253091,46.070330,34.814922,44.849358,49.484875,40.240648,29.328193,28.144577,27.743104,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,63.205308,6.211608,57.571009,78.772860,78.772860,58.529275,57.867733,57.571009,59.048592,62.870164,64.148094,64.212622,64.711012,64.321717,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,68.455294,7.775402,60.061435,80.793824,80.209187,80.793824,75.512514,66.003211,66.395136,62.763961,60.061435,60.273651,63.594301,68.945720,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,30.928354,0.680994,30.038671,31.927814,31.927814,31.883257,31.174779,31.199802,31.313770,30.734188,30.382981,30.091790,30.038671,30.536491,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,1923.884777,13.624158,1904.124987,1945.853950,1945.853950,1921.658909,1932.495781,1943.363195,1913.995853,1904.124987,1917.845256,1911.728475,1918.556353,1929.225013,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,2883.249805,116.049145,2656.670668,3044.492525,2920.532131,2848.665390,2874.875918,3044.492525,2751.000264,2656.670668,2833.922250,2969.344202,2963.544466,2969.450240,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,2668.540873,137.022350,2497.947733,2916.482677,2688.422574,2567.442480,2497.947733,2498.595972,2602.839446,2608.367856,2789.505789,2771.331307,2916.482677,2744.472892,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,2696.802019,39.210218,2634.707661,2755.284173,2740.943479,2676.824463,2682.556334,2738.470553,2755.284173,2698.147506,2698.100021,2634.707661,2649.247401,2693.738597,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,978.754295,111.367224,867.403447,1224.285816,874.678830,871.897104,974.062726,1224.285816,1098.868933,945.402364,995.270370,985.386171,867.403447,950.287190,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1613.116069,97.043665,1492.902754,1779.332758,1738.079185,1693.153626,1516.718075,1492.902754,1556.718912,1779.332758,1578.561390,1540.238114,1646.322191,1589.133682,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1544.136288,131.986013,1351.179367,1790.337471,1483.612515,1581.054899,1496.033678,1351.179367,1514.042714,1579.834064,1606.388372,1370.577039,1668.302759,1790.337471,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1580.630321,48.515427,1458.423051,1629.476579,1586.678334,1629.476579,1598.972044,1573.069567,1599.758338,1626.764042,1602.145831,1562.468064,1458.423051,1568.547356,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,26.306290,0.148594,25.988245,26.468445,26.397829,26.164703,26.276831,26.446050,26.289615,26.429575,26.359578,25.988245,26.242027,26.468445,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,36.625915,0.452954,36.028875,37.255025,37.118123,37.000884,37.255025,37.112551,36.433497,36.544707,36.311536,36.143836,36.028875,36.310114,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,37.195992,0.288318,36.793807,37.678054,37.678054,37.227837,37.010919,37.151307,36.989315,37.113833,36.969067,36.793807,37.426467,37.599310,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,35.180794,0.241827,34.820481,35.499971,35.441938,35.499971,34.820481,35.041829,34.976697,34.883434,35.183988,35.362723,35.208307,35.388574,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,34.452003,17.661930,25.356856,77.189439,55.926246,77.189439,26.347020,26.146276,25.356856,27.745448,26.726399,25.476959,26.466073,27.139317,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,38.393729,1.509504,37.320610,41.708082,38.337709,38.103743,37.650267,37.352303,37.320610,37.410502,37.379263,41.708082,40.535204,38.139611,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,37.198671,0.345521,36.817506,37.985653,37.159873,37.214867,37.985653,37.053844,37.062045,36.819806,37.510569,37.065079,36.817506,37.297472,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,35.948412,0.121002,35.744003,36.129615,35.790024,35.998471,35.911942,35.744003,35.988293,35.943845,35.876268,36.129615,36.065636,36.036022,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,26.676972,0.359607,26.250888,27.359628,26.293913,26.250888,26.329246,26.750958,26.425216,26.789894,27.071695,26.769265,27.359628,26.729020,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,37.183884,0.457273,36.746367,38.195307,36.920964,37.746896,37.210583,38.195307,36.857396,36.746367,36.808682,37.097723,37.226221,37.028705,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,37.178477,0.539398,36.810878,38.685035,37.050989,37.140339,38.685035,37.009875,36.912558,37.006019,36.994788,36.995780,37.178504,36.810878,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,36.631642,0.419795,36.100508,37.659930,36.468520,36.668543,36.679157,36.798187,36.551271,36.651388,36.518243,36.100508,37.659930,36.220669,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,20.581928,8.862886,12.483011,33.730619,33.730619,12.693429,12.734813,12.628798,24.857564,32.704376,25.759587,12.591923,25.635158,12.483011,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,27.746663,4.707516,22.583159,33.736461,23.732398,33.542853,33.736461,22.583159,30.377487,22.625323,24.333620,24.032564,29.830493,32.672276,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,29.062639,6.725395,20.974620,42.434168,32.747376,31.091430,23.516034,30.566308,21.406900,23.599504,33.675880,20.974620,42.434168,30.614174,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,32.580040,5.140845,21.152802,39.867660,21.152802,31.231187,30.377070,35.051491,38.128454,39.867660,31.325269,30.573865,34.637474,33.455125,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,44.221491,0.501049,43.361149,44.850163,44.716433,43.982447,44.197157,44.522620,44.434061,43.427003,44.850163,44.447979,43.361149,44.275897,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,53.112827,1.506232,50.879600,54.777700,52.473318,50.879600,50.997169,54.507614,52.377503,52.255488,53.848992,54.247893,54.777700,54.762995,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,46.405198,0.395152,45.653564,46.926608,46.280059,46.071553,46.074710,45.653564,46.926608,46.828667,46.634637,46.645525,46.336819,46.599838,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,45.965365,0.737446,44.347758,46.711288,44.347758,45.216184,46.711288,46.352268,45.980605,46.568116,46.354459,46.594379,45.666891,45.861706,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,43.351541,0.391704,42.930132,44.010201,42.930132,44.010201,43.255042,43.309972,43.084920,43.145324,43.113870,43.729488,43.925535,43.010927,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,50.194641,0.811414,49.199135,51.575771,49.199135,49.210030,49.589599,50.007351,49.889887,49.980149,51.277234,50.571841,50.645416,51.575771,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,45.979040,0.566655,45.112085,46.577096,46.271187,45.532739,45.112085,45.150354,45.616502,46.520142,46.577096,46.362924,46.313901,46.333471,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,45.218914,1.855479,43.160415,49.301819,45.123438,43.616116,43.307307,44.740334,43.160415,44.492244,45.653747,49.301819,46.645951,46.147769,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,116.644933,47.362547,42.811463,155.794153,147.156155,130.307921,155.596527,143.067378,146.916487,139.879751,155.794153,61.845122,42.811463,43.074369,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,48.630904,0.755260,46.925443,49.628110,48.558606,49.628110,49.295306,49.037141,49.120628,48.808051,48.402957,48.143612,46.925443,48.389182,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,49.065104,3.275355,45.625463,55.434483,45.625463,46.009503,47.791788,50.500812,55.434483,51.918580,52.160550,46.159057,47.192581,47.858226,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,44.163127,1.001130,43.270631,46.848944,44.118359,44.288622,44.122835,44.163746,43.919925,43.595874,43.270631,43.858148,43.444189,46.848944,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,28.311943,6.333295,21.041723,43.207740,31.272945,29.641800,21.041723,26.916670,23.031317,29.871902,43.207740,26.746797,29.388810,21.999722,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,32.002379,10.206424,18.117942,55.336089,28.879159,31.062494,25.500991,41.037524,18.117942,25.368266,31.633359,55.336089,34.799170,28.288792,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,36.690169,8.635758,21.601662,50.912360,32.439347,38.714158,30.468683,21.601662,45.425812,38.517261,30.787741,33.770412,44.264257,50.912360,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,35.276457,8.629098,25.049584,51.261941,29.271850,28.966486,25.049584,45.902146,32.270791,51.261941,34.275533,30.483660,43.848522,31.434058,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,14.832359,5.915497,10.022542,22.301797,10.022542,21.412229,10.488285,10.367084,10.246534,21.355805,10.164814,10.242423,22.301797,21.722073,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,20.877864,5.841543,12.492656,31.159193,18.561728,19.110382,12.492656,31.159193,25.604196,23.352611,14.710083,15.205430,24.850043,23.732320,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,21.046546,4.230771,15.601491,25.781017,16.534520,24.869279,25.781017,25.013415,25.197892,15.980272,23.380716,15.601491,18.046197,20.060658,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,22.885873,5.750933,14.077034,31.859066,15.753365,26.395052,31.859066,25.574714,14.077034,16.981061,26.370462,26.134264,25.261583,20.452130,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,5.027026,0.482870,4.466544,5.926687,4.491874,4.466544,4.541474,5.372950,5.187951,5.244501,5.255319,5.183950,5.926687,4.599015,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,26.146527,10.491717,13.309623,49.390770,49.390770,35.400219,29.276706,25.411906,20.828560,19.501861,13.309623,15.363563,25.902126,27.079932,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,18.995633,5.519274,12.670926,29.889571,19.307665,15.331700,12.670926,29.889571,23.347571,24.485705,13.021773,16.349045,19.675421,15.876957,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,33.017088,13.783017,18.504907,59.645670,51.981132,30.555506,22.373972,59.645670,24.842620,42.613542,30.747756,24.861682,18.504907,24.044089,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,56.277984,13.885572,28.250477,83.491923,83.491923,58.940688,67.792680,59.018572,52.902857,55.746403,51.662315,52.826945,52.146981,28.250477,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,38.767234,4.157882,33.273683,49.712239,37.780621,37.432045,37.458135,38.101339,49.712239,37.985352,33.273683,38.520247,38.590151,38.818525,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,28.041570,10.453136,19.229381,48.957297,22.860708,35.840338,36.308729,48.957297,36.041525,22.759652,19.258432,19.229381,19.718190,19.441449,DONE,
