model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,89.820322,2.266718,84.697194,93.248796,84.697194,93.248796,90.625353,91.726972,89.130588,89.633074,88.910770,91.347476,89.425015,89.457985,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,97.376669,5.039726,88.394674,105.492412,94.548091,96.818879,92.459633,88.394674,95.184065,97.210765,101.667669,105.492412,101.243023,100.747479,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,43.353646,0.481318,42.576524,44.343396,44.343396,43.223898,43.202767,43.835601,43.130067,42.576524,43.233506,43.011360,43.563883,43.415455,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,3629.651029,52.061771,3525.238931,3713.174905,3624.260257,3638.600088,3687.264508,3604.136882,3713.174905,3525.238931,3645.635610,3650.569422,3589.528584,3618.101100,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,4382.260629,33.584409,4342.658766,4449.347702,4362.413464,4342.658766,4387.960148,4449.347702,4362.863261,4377.809118,4382.936219,4346.293464,4426.571372,4383.752775,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,4303.533466,29.556753,4270.666275,4346.292061,4346.292061,4325.145028,4270.666275,4276.372881,4310.974142,4271.920350,4271.650198,4302.145836,4341.617184,4318.550703,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,4313.183221,44.622854,4243.021135,4384.429680,4324.221249,4378.464995,4304.654514,4305.534707,4384.429680,4243.021135,4273.702980,4276.793013,4334.945820,4306.064120,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,2103.185420,13.804229,2084.621627,2127.651703,2127.651703,2123.854800,2094.522133,2099.525779,2098.077765,2084.621627,2091.992502,2095.896186,2109.855860,2105.855843,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,2470.652217,8.398682,2456.284810,2484.785443,2465.338173,2484.785443,2481.391186,2466.176046,2466.932007,2456.284810,2467.888436,2468.098302,2473.711647,2475.916117,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,2491.167663,17.217847,2466.123889,2526.931728,2503.572937,2469.616552,2486.600580,2466.123889,2495.276583,2526.931728,2496.130171,2492.589784,2492.465267,2482.369135,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,2498.068902,17.028471,2478.296828,2530.869753,2509.752275,2478.296828,2485.339249,2484.752530,2497.203142,2530.869753,2520.634113,2488.677188,2490.500846,2494.663097,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,46.537909,1.244897,44.386253,48.560843,45.351445,44.386253,47.898891,48.560843,46.706589,45.750995,46.288117,46.221137,46.603938,47.610881,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,50.414773,0.173976,50.128072,50.634734,50.431674,50.559773,50.477724,50.634734,50.626774,50.360754,50.128072,50.271272,50.199624,50.457324,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,62.474668,0.996438,61.437436,64.936145,62.486309,61.683047,62.818129,61.883968,62.562518,61.437436,61.793748,62.902080,64.936145,62.243298,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,61.846979,2.094113,59.422884,66.286901,62.729664,66.286901,63.629855,62.387943,59.422884,62.526702,60.739868,60.555867,60.354898,59.835205,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,46.051978,0.395258,45.759365,47.022377,47.022377,46.142286,45.806064,45.759365,45.848945,45.989445,45.783585,45.847085,46.412816,45.907815,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,64.177516,0.467634,63.490709,64.897712,64.738831,64.291740,64.897712,64.260721,63.734699,64.428541,63.560739,63.490709,64.224790,64.146681,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,64.621719,1.919138,60.011945,67.281731,65.965597,65.435676,67.281731,64.490114,65.714728,65.017086,64.188434,64.336414,63.775463,60.011945,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,61.284711,1.282482,59.781679,64.055137,61.359272,64.055137,62.555185,60.965591,60.428021,60.726911,59.781679,60.681661,60.224809,62.068843,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,43.272164,2.110710,41.192056,46.630506,43.616721,41.192056,41.400966,41.598767,41.610317,41.658107,43.492320,46.126195,46.630506,45.395683,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,59.123169,4.476611,50.598128,62.224109,50.806251,50.598128,60.066215,61.649258,60.721206,62.224109,61.711468,61.181787,61.019047,61.254217,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,56.636295,4.696117,50.729524,62.503254,62.503254,53.104157,50.881864,58.620367,56.086082,50.729524,51.808366,60.786770,59.900469,61.942102,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,61.357543,2.923889,58.071540,66.946324,60.679684,59.628523,59.606563,61.466386,66.946324,62.353177,59.599383,59.359713,58.071540,65.864133,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,13.421872,0.532573,12.021968,14.102991,12.021968,13.573240,14.102991,13.513441,13.440489,13.501010,13.557080,13.326399,13.534020,13.648080,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,20.024144,1.865826,15.034912,21.787232,15.034912,21.787232,20.040879,20.389990,21.659061,20.598059,20.357999,20.297569,19.975499,20.100239,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,17.140880,2.684571,14.918540,21.344070,18.611556,15.630143,15.073100,15.089020,15.115011,14.965650,14.918540,21.344070,20.593519,20.068187,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,20.520725,0.976235,19.597846,21.896728,20.105667,19.752937,21.896728,21.887660,21.868780,20.476127,20.116006,19.612506,19.597846,19.892995,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,71.598843,4.470813,68.239024,80.014889,68.815425,68.877365,69.112475,68.239024,68.907645,69.791056,68.452904,80.014889,76.709905,77.067744,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,89.671981,4.946628,83.167534,95.427159,94.397078,95.427159,94.702838,89.250012,83.288135,83.167534,92.726106,92.313325,83.632852,87.814775,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,79.456610,4.628518,74.187575,86.911721,83.162258,80.670315,86.911721,81.552516,75.647810,75.291596,75.930756,75.972076,74.187575,85.239475,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,76.082893,1.558723,74.482688,79.174724,75.337512,76.950134,79.174724,78.355362,75.559089,75.436750,75.352849,74.482688,74.892669,75.287149,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,77.115410,1.713965,74.655091,79.981963,77.856065,79.532936,76.947104,74.655091,75.699363,76.214293,78.022943,76.380610,75.863729,79.981963,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,86.507526,5.624350,79.231148,92.073818,80.541699,79.846239,79.231148,80.482089,92.073818,90.880264,90.854143,90.839964,89.458462,90.867434,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,78.853039,2.322202,74.759096,82.109850,80.122912,79.436751,77.372670,74.759096,77.110407,80.607208,82.109850,80.314629,80.380949,76.315916,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,71.880870,4.078741,67.786918,80.394243,67.786918,71.863809,68.765266,70.058636,68.339295,68.142095,75.105170,74.154448,74.198818,80.394243,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,73.726181,2.998490,68.643967,77.408634,74.445042,74.691973,77.408634,75.005013,75.069933,76.962933,73.767171,68.758497,72.508648,68.643967,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,85.252081,6.405243,80.693185,100.885635,100.885635,82.216349,82.110539,81.147878,84.089039,90.786350,87.765007,80.990945,81.835885,80.693185,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,81.047447,2.717865,78.699538,85.966899,79.722871,80.877101,84.944952,85.966899,79.182958,79.372487,79.273868,78.699538,78.946597,83.487199,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,74.729341,0.742217,74.100891,76.475054,76.475054,75.428410,74.234190,74.263080,74.393511,74.675940,74.100891,74.516840,74.171820,75.033671,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,10.022808,0.689327,8.816160,11.179850,10.125731,10.007971,10.134090,9.972010,10.171020,11.179850,10.601120,10.226060,8.994070,8.816160,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,11.235563,0.593774,10.589259,12.110059,12.110059,11.280669,12.004799,11.993689,10.896190,11.186759,10.921039,10.724689,10.589259,10.648479,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,12.411911,0.562981,11.750768,13.392987,13.392987,12.783738,13.275117,11.750768,12.018038,12.438068,12.156637,12.226878,12.171367,11.905508,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,12.152773,0.250487,11.855647,12.728176,12.207077,12.088667,11.855647,11.997696,11.860857,12.075976,12.262797,12.210537,12.240297,12.728176,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,7.606199,0.187698,7.290617,7.799007,7.465927,7.397497,7.290617,7.517746,7.744207,7.799007,7.732816,7.787336,7.795357,7.531478,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,11.734128,0.376442,11.354404,12.623974,12.127284,11.354404,11.658845,11.591715,11.615414,11.663744,11.440195,11.504625,11.761084,12.623974,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,11.914911,0.476154,11.458354,12.988793,11.722564,12.521723,12.988793,11.836723,11.808744,11.925383,11.648904,11.458354,11.547593,11.690324,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,12.086824,0.623896,11.564643,13.747931,12.069223,11.959812,12.199782,12.152212,12.038423,13.747931,11.694353,11.803583,11.564643,11.638282,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,7.967328,0.471947,7.326005,8.899434,8.899434,8.669673,7.679365,7.955034,7.805834,7.936633,7.916964,7.326005,7.649494,7.834843,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,10.814832,0.081443,10.649811,10.943700,10.830231,10.866111,10.807070,10.867141,10.798691,10.826261,10.719121,10.649811,10.943700,10.840181,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,12.381678,0.496594,11.913560,13.645437,11.913560,12.129338,11.967139,12.295168,12.529968,12.217519,12.242938,12.230819,13.645437,12.644899,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,12.085018,0.305248,11.825878,12.891558,11.901778,12.216388,12.054187,11.863059,11.825878,12.061737,12.041989,11.965848,12.027757,12.891558,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,46.959401,2.790186,43.918961,52.326654,46.804530,50.284156,52.326654,48.402837,47.788299,46.386520,45.144281,44.449701,44.088071,43.918961,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,44.276791,0.998571,43.477670,46.352247,43.477670,43.666789,43.775020,44.268409,45.789758,46.352247,44.415899,43.736490,43.638439,43.647191,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,48.261309,1.456915,45.832364,50.659328,45.832364,46.884322,47.558171,47.297512,47.753472,48.452231,49.409169,49.429410,49.337110,50.659328,DONE,
