model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
FasterRCNN-12-int8_basic.onnx,FasterRCNN-12-int8.onnx,onnxmodelzoo/FasterRCNN-12-int8,FasterRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,31.390027,1.054220,30.532156,34.046277,31.230283,31.266761,30.972398,34.046277,32.023549,30.532156,30.694718,31.738641,30.821890,30.573594,DONE,
FasterRCNN-12-int8_extended.onnx,FasterRCNN-12-int8.onnx,onnxmodelzoo/FasterRCNN-12-int8,FasterRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,30.180868,1.039021,29.330364,32.553013,30.356799,29.565080,32.553013,31.378885,29.620638,29.335742,29.935198,29.524331,30.208626,29.330364,DONE,
FasterRCNN-12-qdq.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,30.937500,0.194494,30.697300,31.226708,30.855896,30.817701,30.744201,31.196901,31.184165,30.697300,30.836981,31.226708,30.888729,30.926418,DONE,
FasterRCNN-12-qdq_disable_all.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,56.055004,0.254767,55.872384,56.753159,55.937034,56.019190,56.753159,56.021944,55.966804,55.912751,55.951862,56.122371,55.872384,55.992540,DONE,
FasterRCNN-12-qdq_basic.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,56.917904,0.454896,56.358964,57.831937,57.373281,56.965049,56.800661,56.605827,56.782218,56.403356,56.358964,57.831937,57.236210,56.821532,DONE,
FasterRCNN-12-qdq_extended.onnx,FasterRCNN-12-qdq.onnx,onnxmodelzoo/FasterRCNN-12-qdq,FasterRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,31.067939,0.261391,30.854818,31.632758,30.854818,31.097106,30.970226,31.448424,30.887313,30.975776,30.911430,30.917241,31.632758,30.984295,DONE,
MaskRCNN-10.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,default,CPUExecutionProvider,5,10,51.944260,0.996176,51.233281,54.413755,51.500670,51.605412,51.308602,51.478354,51.556685,52.892183,54.413755,51.233281,52.081337,51.372316,DONE,
MaskRCNN-10_disable_all.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,disable_all,CPUExecutionProvider,5,10,59.414345,0.304097,58.797185,59.784757,59.596161,59.176174,59.280847,59.608880,59.589142,59.784757,59.389042,59.718752,58.797185,59.202505,DONE,
MaskRCNN-10_basic.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,basic,CPUExecutionProvider,5,10,58.601355,0.461739,58.165679,59.603004,58.321933,58.165679,58.168289,58.489502,58.636782,59.172428,58.292051,58.690973,59.603004,58.472912,DONE,
MaskRCNN-10_extended.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,extended,CPUExecutionProvider,5,10,58.466885,0.404161,57.796885,59.149207,58.913236,58.522410,58.662856,57.796885,58.518317,58.410365,58.537038,58.122144,58.036391,59.149207,DONE,
MaskRCNN-12.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,default,CPUExecutionProvider,5,10,51.191294,0.359645,50.875225,52.041994,50.958051,51.083324,50.902608,51.107315,52.041994,51.001630,51.558021,50.875225,51.274836,51.109934,DONE,
MaskRCNN-12_disable_all.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,disable_all,CPUExecutionProvider,5,10,58.885138,0.292735,58.490592,59.406164,59.050880,58.901980,58.644391,58.513564,59.406164,58.490592,58.863875,59.142666,59.078805,58.758461,DONE,
MaskRCNN-12_basic.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,basic,CPUExecutionProvider,5,10,58.433271,0.400726,58.050225,59.093325,58.298500,58.265606,58.050225,59.093325,58.359284,58.161853,58.147903,58.957018,58.931298,58.067694,DONE,
MaskRCNN-12_extended.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,extended,CPUExecutionProvider,5,10,58.418570,0.326030,57.983334,58.928361,58.467319,58.928361,58.691518,58.720563,57.983334,58.458708,58.458432,58.005765,58.013496,58.458201,DONE,
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,36.138217,0.200578,35.815711,36.424409,36.113695,36.016563,36.118022,36.271941,35.940093,36.408002,36.013509,35.815711,36.424409,36.260225,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,36.713409,0.299009,36.293118,37.220750,36.534802,36.293118,37.220750,36.442978,36.539412,36.998221,36.754165,36.612157,36.652786,37.085702,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,37.322723,0.219695,37.061850,37.697745,37.143305,37.269867,37.221769,37.503395,37.216290,37.697745,37.343058,37.131615,37.061850,37.638338,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,36.512984,0.263047,36.183136,36.852294,36.183136,36.229388,36.654085,36.851503,36.196733,36.719408,36.512606,36.600842,36.852294,36.329848,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,32.326746,0.294732,31.911532,33.009284,32.561213,32.329110,32.246023,31.911532,32.206149,32.222057,32.279350,32.104857,33.009284,32.397880,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,67.625867,0.247490,67.063093,67.900979,67.787328,67.565390,67.559573,67.827800,67.711785,67.063093,67.409155,67.900979,67.635899,67.797671,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,67.961839,0.168921,67.674924,68.166961,67.894227,68.003002,68.009825,68.166961,67.674924,67.811378,68.107747,68.027073,68.156131,67.767127,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,32.963776,0.218451,32.682036,33.334199,33.334199,32.830605,33.307199,32.773528,33.031393,32.883073,32.682036,32.801156,32.972241,33.022331,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,3788.121659,11.616419,3772.432468,3809.329456,3776.168030,3780.129642,3794.988645,3809.329456,3778.936213,3789.529464,3790.645957,3787.827079,3772.432468,3801.229634,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,4598.612697,4.096455,4594.085980,4605.687855,4596.395942,4603.349934,4594.709657,4601.692867,4597.179703,4594.085980,4595.037523,4605.687855,4601.570296,4596.417213,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,4453.150309,3.601710,4449.683369,4459.236182,4451.231334,4459.236182,4452.564377,4450.694930,4458.189307,4449.683369,4449.760489,4450.614032,4456.899027,4452.630043,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,4439.166834,2.522524,4436.440909,4444.143738,4436.440909,4441.795866,4441.440507,4437.967607,4437.222517,4444.143738,4436.526037,4438.539297,4439.046182,4438.545680,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,1229.165368,2.647336,1226.819813,1234.497395,1228.614521,1227.665986,1227.367601,1228.570280,1234.497395,1233.030067,1226.819813,1227.280596,1227.423768,1230.383656,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1730.129590,3.199271,1727.411108,1734.268664,1734.268664,1734.169066,1727.716627,1727.411108,1727.858097,1733.479883,1733.408322,1727.812455,1727.661572,1727.510105,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1733.514254,3.509572,1730.478630,1738.519037,1738.442435,1737.429288,1730.478630,1731.396843,1731.014391,1738.519037,1735.497578,1730.779934,1730.706665,1730.877744,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1727.764910,3.570612,1723.689980,1732.944499,1732.944499,1732.625708,1723.689980,1724.585686,1726.580771,1731.180856,1729.947261,1724.184361,1726.385056,1725.524917,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,45.415165,0.256880,45.180786,45.999373,45.399551,45.729443,45.999373,45.386308,45.180786,45.323172,45.312384,45.379195,45.251280,45.190155,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,60.834306,0.213898,60.385502,61.012258,60.987639,60.914657,61.012258,60.774200,60.385502,60.949521,60.517371,60.966363,60.919079,60.916467,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,61.115780,0.235448,60.841524,61.717074,60.997943,60.841524,61.717074,60.976160,61.210671,61.102412,61.092291,61.102237,61.137318,60.980169,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,59.947319,0.202512,59.657062,60.391557,59.853759,60.056721,59.920343,59.657062,59.929952,59.782021,59.909666,60.116456,60.391557,59.855648,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,45.403689,0.120882,45.251503,45.652080,45.258367,45.329661,45.440191,45.470167,45.506597,45.251503,45.402606,45.376612,45.652080,45.349102,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,60.883740,0.206358,60.477155,61.226432,60.878978,61.226432,61.014460,60.966024,60.477155,61.020817,60.669366,60.786629,60.930358,60.867184,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,60.940202,0.190003,60.499765,61.124926,61.037826,60.876792,61.085645,61.106884,61.055459,60.499765,61.124926,60.822178,60.856007,60.936539,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,59.722004,0.277704,59.261643,60.108458,59.935099,59.598395,59.898872,59.495703,59.486532,59.663095,60.108458,59.690127,59.261643,60.082118,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,45.483582,0.217407,45.114417,45.860952,45.427653,45.587536,45.596897,45.263239,45.524644,45.391851,45.860952,45.701835,45.114417,45.366792,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,61.001698,0.187919,60.761699,61.243267,61.045865,61.243267,60.908350,61.159326,61.236754,60.887450,60.779374,60.841586,61.153312,60.761699,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,60.881418,0.309004,60.379253,61.279580,60.634032,60.379253,61.279580,60.683430,61.171007,61.199515,61.123486,60.847113,60.563951,60.932818,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,60.033918,0.174154,59.698588,60.250140,60.047178,60.199219,60.022801,60.250140,60.126940,59.778162,59.698588,60.002912,60.090076,60.123164,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,13.601063,0.052512,13.533632,13.685062,13.685062,13.547907,13.674077,13.582569,13.596271,13.554847,13.621819,13.639240,13.533632,13.575205,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,18.280545,0.034750,18.225576,18.349860,18.264287,18.266957,18.225576,18.272945,18.315198,18.247565,18.288562,18.280443,18.294053,18.349860,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,18.205899,0.081198,18.068707,18.365669,18.068707,18.365669,18.211171,18.151801,18.191944,18.170305,18.224706,18.302935,18.184864,18.186888,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,17.936799,0.077413,17.828829,18.052600,17.909887,18.037886,18.006266,17.895373,17.917608,17.844671,17.828829,17.901899,18.052600,17.972976,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,73.315087,1.490169,72.492817,76.723509,72.652949,72.492817,72.626841,72.706778,72.555853,72.898139,72.553031,72.517936,75.423016,76.723509,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,89.143931,1.870720,88.195608,94.361809,88.574120,88.195608,88.553967,88.302299,88.461057,88.581135,94.361809,89.551143,88.526081,88.332091,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,79.159347,1.346637,78.370972,82.196426,78.683419,78.605732,78.482254,78.383681,78.686806,78.447472,78.370972,81.122734,82.196426,78.613972,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,73.228242,1.317096,72.380222,76.383872,72.670920,72.570071,72.556509,72.943931,72.753557,72.607188,72.570496,72.380222,74.845654,76.383872,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,73.164948,1.465998,72.400960,76.607344,72.463299,72.613652,72.438896,72.446936,72.503401,72.512350,72.543294,72.400960,75.119344,76.607344,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,86.954243,1.553763,86.115979,91.220742,86.115979,86.419028,86.508997,86.384467,86.419768,86.297699,91.220742,87.576832,86.140172,86.458744,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,78.893156,1.399030,77.999422,82.337576,78.081041,78.153258,78.210853,78.784760,77.999422,78.148493,78.715973,80.351861,82.337576,78.148327,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,73.448957,1.494004,72.527580,76.848811,72.864261,72.818195,72.557307,72.527580,72.928992,72.636381,72.842712,72.887465,75.577870,76.848811,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,73.226010,1.500884,72.348362,76.828089,72.851838,72.684517,72.367688,72.541467,72.559538,72.573503,72.348362,72.436173,75.068920,76.828089,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,86.528405,1.049433,85.998460,89.491446,86.272010,86.184266,85.998460,86.461948,86.062310,86.298585,89.491446,86.239287,86.182859,86.092875,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,78.939399,1.409464,78.033826,82.492289,78.479088,78.174893,78.033826,78.486249,78.326213,78.270921,78.264702,80.346510,82.492289,78.519303,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,73.443741,1.558706,72.640645,77.101920,72.715593,72.686258,72.844815,72.744472,72.712186,72.673187,72.792680,72.640645,75.525654,77.101920,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,7.991911,0.018016,7.975151,8.036648,8.000537,7.996478,7.983650,8.036648,7.983368,7.998516,7.976643,7.975151,7.985168,7.982955,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,9.761674,0.049507,9.708177,9.858393,9.771719,9.834276,9.858393,9.770002,9.734052,9.744354,9.710751,9.744712,9.708177,9.740308,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,9.744993,0.025151,9.701583,9.769706,9.762240,9.762340,9.729102,9.760790,9.759886,9.714663,9.769706,9.722946,9.766672,9.701583,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,9.725086,0.060633,9.632787,9.858642,9.692346,9.723058,9.741960,9.703829,9.858642,9.672214,9.747143,9.764186,9.632787,9.714698,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,8.038534,0.015614,8.019023,8.067227,8.067227,8.044036,8.044083,8.056471,8.044012,8.024038,8.019023,8.032864,8.032236,8.021348,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,9.763338,0.036615,9.713222,9.832940,9.790539,9.723272,9.762689,9.763894,9.769997,9.832940,9.749764,9.713222,9.796206,9.730859,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,9.771937,0.049700,9.721177,9.863140,9.758138,9.842253,9.745456,9.729923,9.774080,9.863140,9.740679,9.809369,9.735160,9.721177,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,9.791471,0.059170,9.740598,9.940938,9.940938,9.806590,9.815069,9.740598,9.761378,9.812854,9.748234,9.762927,9.771252,9.754866,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,7.988468,0.009052,7.973089,8.000972,7.995390,7.986711,8.000972,7.979858,7.994923,7.995346,7.973089,7.979971,7.994558,7.983866,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,9.851444,0.077119,9.776891,10.045167,9.875248,9.816900,9.840006,9.793880,9.842120,9.795984,9.893713,9.776891,9.834534,10.045167,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,9.765466,0.039504,9.716916,9.847409,9.847409,9.796534,9.733505,9.770651,9.798229,9.716916,9.737598,9.747238,9.737784,9.768797,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,9.700293,0.026082,9.666505,9.739930,9.682158,9.693459,9.717242,9.677599,9.730737,9.671191,9.721584,9.702522,9.666505,9.739930,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,27.475983,0.026181,27.427441,27.528137,27.469127,27.486448,27.470425,27.488024,27.528137,27.484696,27.460199,27.487042,27.427441,27.458292,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,27.651522,0.025392,27.612210,27.682964,27.630740,27.681297,27.676079,27.616110,27.660523,27.653050,27.648946,27.612210,27.682964,27.653302,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,27.731691,0.029180,27.704906,27.797566,27.716238,27.723731,27.736319,27.710825,27.723459,27.706664,27.797566,27.731552,27.704906,27.765649,DONE,
