model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
MaskRCNN-12_basic.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,basic,CPUExecutionProvider,5,10,44.315335,1.259680,43.508922,46.900150,43.789308,44.059008,43.703661,43.508922,43.623100,43.745771,46.464601,46.900150,43.704860,43.653971,DONE,
MaskRCNN-12_extended.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,extended,CPUExecutionProvider,5,10,43.797898,1.071964,43.116692,45.991022,43.263349,43.145617,43.279929,45.991022,45.574682,43.241355,43.186464,43.116692,43.874164,43.305707,DONE,
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,29.895448,0.428822,29.442553,30.530291,30.300727,30.530291,29.501397,29.491904,29.442553,30.306141,30.338224,29.529222,29.640160,29.873859,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,30.620878,0.233542,30.321936,31.034511,30.551640,30.373284,30.703563,30.583467,30.645480,31.034511,30.506531,30.321936,30.980825,30.507546,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,31.199640,0.133520,31.042262,31.448012,31.121281,31.417156,31.448012,31.173468,31.105053,31.133662,31.244667,31.042262,31.137869,31.172972,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,31.216418,0.133206,30.908899,31.394868,31.239392,31.394868,31.211496,31.120536,30.908899,31.227031,31.242223,31.355679,31.194103,31.269954,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,26.776613,0.130754,26.519165,26.983249,26.750321,26.862694,26.789923,26.765410,26.519165,26.893518,26.983249,26.633257,26.751491,26.817103,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,53.082974,0.211826,52.937825,53.651278,53.136106,53.126180,53.072770,53.013728,52.954305,53.651278,52.998889,52.937825,52.949976,52.988688,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,53.968077,0.145472,53.733297,54.166369,54.008395,54.007350,53.858750,53.976324,54.132320,53.898049,54.166369,53.794567,54.105346,53.733297,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,27.531571,0.124005,27.353263,27.778000,27.778000,27.573771,27.547954,27.411223,27.545926,27.653067,27.462836,27.353263,27.553787,27.435881,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,1910.989249,2.063056,1908.163924,1913.896317,1912.795842,1913.335896,1908.163924,1910.463269,1913.896317,1908.288904,1912.046598,1909.928483,1909.306633,1911.666628,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,2494.528827,8.744103,2486.127676,2507.815480,2486.400850,2507.815480,2493.632727,2486.127676,2498.656651,2502.701342,2486.600366,2486.945244,2489.749999,2506.657934,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,2380.984536,3.956410,2377.120247,2388.710741,2379.195844,2379.297227,2387.615880,2377.120247,2379.064194,2381.683961,2388.710741,2378.637755,2378.713657,2379.805855,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,2360.378743,1.506098,2358.118691,2362.535083,2360.228755,2362.455110,2361.447059,2359.102776,2360.692495,2362.535083,2360.881099,2358.810912,2358.118691,2359.515453,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,752.424537,2.465234,750.741994,757.182370,751.460964,751.272667,752.048882,750.741994,757.182370,756.915322,751.552726,751.119976,750.943421,751.007045,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1224.414401,3.727089,1221.683751,1232.837356,1221.683751,1232.837356,1222.985407,1221.945724,1222.049010,1222.444248,1226.560271,1228.573010,1222.642517,1222.422717,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1231.793352,4.335512,1228.470471,1241.418345,1228.994293,1241.418345,1229.806999,1228.799121,1229.265330,1228.470471,1234.425529,1236.673159,1230.895386,1229.184888,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1217.740783,4.401568,1214.567006,1226.210992,1215.050864,1226.210992,1215.840238,1215.678790,1215.421476,1215.840233,1218.125777,1225.572410,1215.100042,1214.567006,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,24.901177,0.053643,24.820865,24.998057,24.881366,24.970930,24.890322,24.850579,24.896224,24.820865,24.937733,24.998057,24.875985,24.889714,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,36.055184,0.136175,35.868299,36.243554,36.042289,36.243554,35.900858,36.165066,36.073370,36.172552,35.877281,36.174461,36.034111,35.868299,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,36.164301,0.160463,36.031194,36.523502,36.088983,36.102664,36.385155,36.076473,36.113992,36.523502,36.046140,36.160866,36.031194,36.114039,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,34.917632,0.134297,34.660518,35.112981,34.921552,35.067277,34.866506,35.063410,34.868784,34.891291,34.660518,34.826577,35.112981,34.897424,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,24.912329,0.083834,24.786468,25.087102,24.833614,24.851018,24.786468,24.946302,24.876243,24.901682,24.935169,24.936450,24.969239,25.087102,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,36.007071,0.102924,35.815574,36.123054,35.920981,36.122293,35.907136,35.815574,36.123054,36.048891,36.079327,36.026397,36.073172,35.953882,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,36.173772,0.117964,36.047350,36.411451,36.197193,36.049061,36.411451,36.256485,36.047350,36.079692,36.132188,36.183048,36.094224,36.287032,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,34.969634,0.189664,34.676072,35.406737,34.940468,34.877775,34.676072,35.018987,34.965196,34.852320,35.074719,35.406737,35.007001,34.877067,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,24.897665,0.069645,24.802478,25.039410,25.039410,24.849622,24.929360,24.815302,24.869351,24.948878,24.885889,24.918785,24.802478,24.917575,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,36.129496,0.083435,35.997760,36.279256,36.081797,36.142415,36.279256,36.115452,36.211741,36.155474,36.028685,36.175505,36.106879,35.997760,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,36.201140,0.163488,35.992461,36.460999,36.189428,36.091075,36.433700,36.460999,36.079462,35.992461,36.214297,36.096247,36.360733,36.093001,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,34.793474,0.133613,34.546090,34.992268,34.799980,34.546090,34.783329,34.867706,34.767276,34.992268,34.879729,34.787139,34.608534,34.902693,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,8.214464,0.036787,8.158803,8.265189,8.192773,8.179339,8.264625,8.179123,8.265189,8.238474,8.209916,8.222522,8.233873,8.158803,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,11.436604,0.049041,11.349722,11.495619,11.435389,11.349722,11.477456,11.467068,11.423918,11.465174,11.368690,11.495619,11.475985,11.407015,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,11.448989,0.033842,11.398539,11.498220,11.415080,11.466450,11.453788,11.498220,11.421131,11.487171,11.477076,11.398539,11.452216,11.420220,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,11.211387,0.058208,11.080192,11.290214,11.224752,11.202632,11.260378,11.215384,11.290214,11.169649,11.201395,11.207499,11.261775,11.080192,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,39.558962,0.072294,39.378876,39.619584,39.573701,39.587593,39.378876,39.568218,39.550286,39.603935,39.587381,39.501280,39.619584,39.618763,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,49.141882,0.105355,49.007797,49.378803,49.154014,49.007797,49.116023,49.107715,49.260027,49.092652,49.066307,49.101236,49.378803,49.134243,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,43.002710,0.166322,42.646838,43.163327,43.142087,43.163327,43.060575,43.053234,43.027954,42.646838,43.143194,42.979804,43.029988,42.780096,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,39.590684,0.080566,39.420256,39.733380,39.733380,39.634074,39.645486,39.557012,39.562920,39.603852,39.420256,39.606115,39.548421,39.595323,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,39.681861,0.099917,39.533486,39.886532,39.533486,39.592795,39.676582,39.579989,39.724618,39.886532,39.658188,39.735693,39.721531,39.709200,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,47.254354,0.110318,47.005857,47.393180,47.199430,47.271225,47.393180,47.289462,47.301617,47.304716,47.159268,47.005857,47.264096,47.354688,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,42.510770,0.103352,42.363715,42.663876,42.602167,42.663876,42.464184,42.657578,42.363715,42.465066,42.463080,42.504376,42.391840,42.531821,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,39.336850,0.073002,39.235079,39.460262,39.364835,39.379764,39.254158,39.460262,39.322120,39.428093,39.331095,39.319891,39.273205,39.235079,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,39.352772,0.125970,39.160319,39.516181,39.313409,39.447196,39.417652,39.516181,39.171514,39.392148,39.231209,39.426171,39.451925,39.160319,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,48.024237,0.085251,47.904488,48.153674,48.063511,48.028129,48.085736,48.095831,48.009462,48.153674,47.916620,47.904488,47.921642,48.063279,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,42.764646,0.147787,42.601717,43.051224,42.750596,42.601717,42.655195,42.903858,43.051224,42.636259,42.663565,42.719125,42.928295,42.736622,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,39.652522,0.116634,39.472246,39.813888,39.745255,39.664575,39.813888,39.698020,39.603241,39.522437,39.804658,39.472246,39.651235,39.549665,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,4.217133,0.036998,4.182699,4.308359,4.308359,4.234837,4.219370,4.189955,4.212384,4.225061,4.182699,4.221169,4.184199,4.193297,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,5.790207,0.025678,5.755997,5.828979,5.799859,5.770116,5.788228,5.828979,5.828783,5.790438,5.804571,5.771966,5.763138,5.755997,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,5.818572,0.018472,5.791944,5.850133,5.834227,5.834286,5.824253,5.802655,5.791944,5.800072,5.811818,5.808166,5.850133,5.828170,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,5.727100,0.017036,5.697483,5.752533,5.752533,5.721965,5.744907,5.730853,5.711206,5.714766,5.721531,5.743463,5.697483,5.732297,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,4.195982,0.029145,4.157994,4.248823,4.183102,4.174507,4.219124,4.248823,4.176082,4.217266,4.211731,4.207211,4.163983,4.157994,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,5.810665,0.028612,5.771858,5.855562,5.837919,5.811106,5.832725,5.855562,5.787525,5.826099,5.786764,5.771858,5.820660,5.776432,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,5.765920,0.025462,5.737478,5.825528,5.753242,5.751295,5.825528,5.757004,5.737478,5.776530,5.788063,5.759745,5.746615,5.763701,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,5.865448,0.024746,5.835609,5.918199,5.852247,5.878187,5.887181,5.849504,5.918199,5.835609,5.879128,5.851148,5.852606,5.850668,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,4.215959,0.021373,4.175761,4.239525,4.239525,4.231560,4.224626,4.184819,4.229171,4.224564,4.210380,4.175761,4.206451,4.232737,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,5.784261,0.025281,5.744085,5.831802,5.831802,5.795864,5.779976,5.780563,5.764922,5.744085,5.787388,5.756368,5.801492,5.800148,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,5.850676,0.019950,5.818282,5.885105,5.853096,5.818282,5.873014,5.850465,5.843416,5.834632,5.885105,5.830809,5.858960,5.858982,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,5.755751,0.029755,5.723107,5.817464,5.817464,5.776335,5.764125,5.755139,5.778895,5.752247,5.726228,5.737021,5.726945,5.723107,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,18.727470,0.068155,18.651163,18.895072,18.895072,18.737918,18.757935,18.697231,18.688194,18.694212,18.691065,18.699793,18.651163,18.762118,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,19.201642,0.031227,19.160415,19.277963,19.194995,19.277963,19.174668,19.204031,19.188473,19.160415,19.202429,19.196580,19.198892,19.217974,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,19.334400,0.021287,19.302027,19.360570,19.360570,19.302027,19.314289,19.317706,19.360182,19.343883,19.353925,19.342689,19.335677,19.313050,DONE,
