model,base_model,repo_id,repo_file,optimization_variant,provider,warmup_runs,sample_runs,average_ms,stddev_ms,min_ms,max_ms,sample_1_ms,sample_2_ms,sample_3_ms,sample_4_ms,sample_5_ms,sample_6_ms,sample_7_ms,sample_8_ms,sample_9_ms,sample_10_ms,status,error
MaskRCNN-10_extended.onnx,MaskRCNN-10.onnx,onnxmodelzoo/MaskRCNN-10,MaskRCNN-10.onnx,extended,CPUExecutionProvider,5,10,62.696010,0.141665,62.483638,62.955740,62.765254,62.698114,62.955740,62.677011,62.602893,62.895489,62.613655,62.635268,62.483638,62.633040,DONE,
MaskRCNN-12.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,default,CPUExecutionProvider,5,10,54.683203,0.317020,54.221731,55.121379,54.221731,55.024174,54.654701,55.063882,55.121379,54.731920,54.757544,54.328542,54.526737,54.401419,DONE,
MaskRCNN-12_disable_all.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,disable_all,CPUExecutionProvider,5,10,63.894504,0.215585,63.585260,64.392743,63.874552,63.991182,63.870771,63.585260,63.857125,64.015226,63.693648,63.837241,63.827293,64.392743,DONE,
MaskRCNN-12_basic.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,basic,CPUExecutionProvider,5,10,62.870757,0.369011,62.156527,63.402492,62.156527,62.299597,63.038931,62.951711,63.074564,62.930962,62.896115,62.941981,63.014686,63.402492,DONE,
MaskRCNN-12_extended.onnx,MaskRCNN-12.onnx,onnxmodelzoo/MaskRCNN-12,MaskRCNN-12.onnx,extended,CPUExecutionProvider,5,10,62.826577,0.649818,62.236238,64.313629,62.497989,63.277324,64.313629,63.154078,62.875604,62.977186,62.315479,62.236238,62.296590,62.321653,DONE,
MaskRCNN-12-int8.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,default,CPUExecutionProvider,5,10,49.422372,0.329823,49.079982,50.157791,49.171687,49.308676,49.507071,49.111371,49.079982,49.192981,49.700901,49.503005,49.490257,50.157791,DONE,
MaskRCNN-12-int8_disable_all.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,51.063175,0.357237,50.568870,51.622775,51.622775,51.249516,51.074491,51.318316,51.354877,51.227726,50.925877,50.574717,50.714580,50.568870,DONE,
MaskRCNN-12-int8_basic.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,basic,CPUExecutionProvider,5,10,50.689060,0.107673,50.534740,50.875559,50.534740,50.837631,50.556842,50.667761,50.741667,50.686032,50.875559,50.644205,50.658305,50.687861,DONE,
MaskRCNN-12-int8_extended.onnx,MaskRCNN-12-int8.onnx,onnxmodelzoo/MaskRCNN-12-int8,MaskRCNN-12-int8.onnx,extended,CPUExecutionProvider,5,10,50.484542,0.259105,50.187715,51.132149,51.132149,50.483472,50.459074,50.539566,50.212094,50.359262,50.479035,50.187715,50.533953,50.459105,DONE,
MaskRCNN-12-qdq.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,default,CPUExecutionProvider,5,10,45.674777,0.998921,44.793589,47.619923,45.032477,44.935770,45.057837,44.793589,45.206122,45.215635,46.806802,47.619923,46.782364,45.297253,DONE,
MaskRCNN-12-qdq_disable_all.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,disable_all,CPUExecutionProvider,5,10,81.115502,1.053831,79.882040,83.624609,80.710621,83.624609,81.545018,80.956821,81.621328,81.391875,80.865456,80.211866,80.345385,79.882040,DONE,
MaskRCNN-12-qdq_basic.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,basic,CPUExecutionProvider,5,10,83.857955,3.090213,80.458724,89.966928,81.281566,81.060578,80.458724,86.851236,86.174483,82.084141,85.343878,89.966928,82.950181,82.407830,DONE,
MaskRCNN-12-qdq_extended.onnx,MaskRCNN-12-qdq.onnx,onnxmodelzoo/MaskRCNN-12-qdq,MaskRCNN-12-qdq.onnx,extended,CPUExecutionProvider,5,10,45.412137,0.623680,44.833713,46.817445,45.320723,45.021550,45.059310,45.004101,44.833713,44.954145,45.374473,46.105357,46.817445,45.630549,DONE,
ResNet101-DUC-12.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,default,CPUExecutionProvider,5,10,1801.081008,13.145375,1784.387938,1829.216748,1797.138820,1803.781912,1793.817539,1803.505090,1806.468203,1787.836751,1829.216748,1792.431198,1784.387938,1812.225883,DONE,
ResNet101-DUC-12_disable_all.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,disable_all,CPUExecutionProvider,5,10,3056.950130,24.093424,3025.313519,3099.487365,3026.953817,3081.104608,3099.487365,3059.353821,3025.313519,3059.605415,3049.608100,3037.586704,3078.504383,3051.983567,DONE,
ResNet101-DUC-12_basic.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,basic,CPUExecutionProvider,5,10,2840.232293,18.411222,2806.888038,2860.152561,2850.521180,2837.318941,2857.222643,2838.875338,2833.032962,2860.152561,2853.982636,2812.591982,2806.888038,2851.736653,DONE,
ResNet101-DUC-12_extended.onnx,ResNet101-DUC-12.onnx,onnxmodelzoo/ResNet101-DUC-12,ResNet101-DUC-12.onnx,extended,CPUExecutionProvider,5,10,2824.192286,17.187236,2806.567963,2865.681341,2806.567963,2818.949994,2865.681341,2815.898352,2833.272521,2825.841609,2832.358786,2813.214437,2808.303824,2821.834032,DONE,
ResNet101-DUC-12-int8.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,default,CPUExecutionProvider,5,10,1123.283526,13.445694,1110.260284,1150.821502,1131.230976,1110.260284,1134.293585,1150.821502,1132.422724,1111.674633,1112.847658,1112.218092,1115.372808,1121.692995,DONE,
ResNet101-DUC-12-int8_disable_all.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,disable_all,CPUExecutionProvider,5,10,1841.370211,18.809797,1803.663022,1868.859731,1841.989412,1835.077402,1833.678904,1858.871375,1803.663022,1854.884228,1830.305076,1831.151595,1855.221364,1868.859731,DONE,
ResNet101-DUC-12-int8_basic.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,basic,CPUExecutionProvider,5,10,1833.277171,11.880795,1811.150832,1848.462722,1840.426102,1846.708525,1830.411617,1841.995682,1811.150832,1818.978771,1831.226486,1828.474272,1848.462722,1834.936698,DONE,
ResNet101-DUC-12-int8_extended.onnx,ResNet101-DUC-12-int8.onnx,onnxmodelzoo/ResNet101-DUC-12-int8,ResNet101-DUC-12-int8.onnx,extended,CPUExecutionProvider,5,10,1834.135240,13.293200,1807.115918,1854.188968,1843.210281,1833.129243,1848.561744,1824.067203,1834.139397,1836.245037,1807.115918,1854.188968,1834.358586,1826.336026,DONE,
adv_inception_v3_Opset16.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,default,CPUExecutionProvider,5,10,29.925437,0.172351,29.743563,30.315974,29.904036,29.746383,30.054343,29.900699,29.828333,29.743563,29.835710,30.315974,30.039303,29.886028,DONE,
adv_inception_v3_Opset16_disable_all.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,42.532152,0.663748,41.820665,43.747862,42.400707,42.237852,42.133121,42.662125,41.979909,41.977138,41.820665,42.830590,43.747862,43.531554,DONE,
adv_inception_v3_Opset16_basic.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,basic,CPUExecutionProvider,5,10,42.356817,0.419589,41.873457,43.202602,41.932122,42.317468,42.820183,42.253490,42.153240,41.873457,42.074096,43.202602,42.671842,42.269673,DONE,
adv_inception_v3_Opset16_extended.onnx,adv_inception_v3_Opset16.onnx,onnxmodelzoo/adv_inception_v3_Opset16,adv_inception_v3_Opset16.onnx,extended,CPUExecutionProvider,5,10,40.626836,0.228053,40.189918,40.947470,40.710645,40.713948,40.947470,40.601283,40.602309,40.502909,40.816575,40.362881,40.820418,40.189918,DONE,
adv_inception_v3_Opset17.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,default,CPUExecutionProvider,5,10,29.848520,0.114755,29.699959,30.085616,29.904559,29.850506,29.699959,30.085616,29.847400,29.928579,29.894496,29.786205,29.781395,29.706482,DONE,
adv_inception_v3_Opset17_disable_all.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,41.995982,0.128547,41.791871,42.199913,42.122201,41.984814,42.122697,41.909734,41.844033,41.791871,42.199913,41.951655,42.020093,42.012809,DONE,
adv_inception_v3_Opset17_basic.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,basic,CPUExecutionProvider,5,10,42.213409,0.369492,41.693086,42.791023,42.791023,42.109140,42.389408,42.668992,42.000399,41.887394,41.969206,41.693086,42.580978,42.044464,DONE,
adv_inception_v3_Opset17_extended.onnx,adv_inception_v3_Opset17.onnx,onnxmodelzoo/adv_inception_v3_Opset17,adv_inception_v3_Opset17.onnx,extended,CPUExecutionProvider,5,10,40.510413,0.266962,40.201727,41.151361,40.450537,40.201727,40.244394,40.633519,40.370739,40.488550,40.557426,41.151361,40.611334,40.394541,DONE,
adv_inception_v3_Opset18.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,default,CPUExecutionProvider,5,10,29.716162,0.224275,29.365252,29.996474,29.490758,29.372342,29.365252,29.824607,29.824087,29.996474,29.826977,29.874944,29.725171,29.861006,DONE,
adv_inception_v3_Opset18_disable_all.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,42.028450,0.141447,41.814370,42.235407,41.968577,41.980825,41.814370,42.150080,41.914069,42.147994,42.014942,42.176091,41.882149,42.235407,DONE,
adv_inception_v3_Opset18_basic.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,basic,CPUExecutionProvider,5,10,42.058785,0.239878,41.751007,42.462170,42.046116,41.808837,41.804213,42.083897,41.909834,42.238735,41.751007,42.462170,42.315689,42.167349,DONE,
adv_inception_v3_Opset18_extended.onnx,adv_inception_v3_Opset18.onnx,onnxmodelzoo/adv_inception_v3_Opset18,adv_inception_v3_Opset18.onnx,extended,CPUExecutionProvider,5,10,40.724375,0.197955,40.497494,41.053451,40.497494,41.053451,40.820115,40.949975,40.788471,40.633305,40.867501,40.585018,40.538498,40.509925,DONE,
age_googlenet.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,default,CPUExecutionProvider,5,10,9.797361,0.064126,9.701652,9.876735,9.846397,9.708490,9.867529,9.787490,9.810076,9.853041,9.774016,9.701652,9.876735,9.748188,DONE,
age_googlenet_disable_all.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,disable_all,CPUExecutionProvider,5,10,13.723951,0.150984,13.489686,13.909399,13.489686,13.603350,13.586866,13.909399,13.905978,13.855963,13.722725,13.657606,13.867529,13.640410,DONE,
age_googlenet_basic.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,basic,CPUExecutionProvider,5,10,13.785272,0.217504,13.608420,14.350513,13.614253,13.671802,13.608420,13.684233,13.914727,13.765854,13.770142,13.720205,14.350513,13.752571,DONE,
age_googlenet_extended.onnx,age_googlenet.onnx,onnxmodelzoo/age_googlenet,age_googlenet.onnx,extended,CPUExecutionProvider,5,10,13.480997,0.186195,13.204387,13.792363,13.317385,13.204387,13.329388,13.792363,13.434315,13.553877,13.376699,13.529270,13.736046,13.536236,DONE,
albert_Opset16.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,default,CPUExecutionProvider,5,10,41.454896,0.149144,41.251378,41.737881,41.555652,41.251378,41.349259,41.304979,41.563186,41.737881,41.509879,41.367858,41.375121,41.533763,DONE,
albert_Opset16_disable_all.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,56.826161,0.862139,55.842541,58.832748,56.512182,56.375807,58.832748,56.710180,56.757476,56.528091,57.039467,57.619493,56.043621,55.842541,DONE,
albert_Opset16_basic.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,basic,CPUExecutionProvider,5,10,46.750905,0.431804,46.108674,47.352614,46.446734,46.842298,47.352614,47.212653,46.568767,46.961323,46.625149,46.108674,46.200411,47.190430,DONE,
albert_Opset16_extended.onnx,albert_Opset16.onnx,onnxmodelzoo/albert_Opset16,albert_Opset16.onnx,extended,CPUExecutionProvider,5,10,41.154647,0.300988,40.866501,41.785421,41.785421,40.974106,41.484005,41.245930,41.221664,41.221079,40.874446,40.972586,40.900735,40.866501,DONE,
albert_Opset17.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,default,CPUExecutionProvider,5,10,41.682244,0.244162,41.335580,42.071084,41.335580,41.653012,41.667038,41.891502,41.505420,41.431443,41.754997,41.521773,41.990592,42.071084,DONE,
albert_Opset17_disable_all.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,56.159848,0.700015,55.362142,57.605052,55.647840,57.108978,55.857335,56.244627,57.605052,55.600148,56.085942,55.846230,55.362142,56.240190,DONE,
albert_Opset17_basic.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,basic,CPUExecutionProvider,5,10,46.422315,0.686159,45.862356,48.269872,46.029603,46.101282,46.288139,48.269872,46.572405,45.990765,46.475485,46.339931,45.862356,46.293311,DONE,
albert_Opset17_extended.onnx,albert_Opset17.onnx,onnxmodelzoo/albert_Opset17,albert_Opset17.onnx,extended,CPUExecutionProvider,5,10,42.074567,0.267388,41.605372,42.401905,42.116134,41.605372,42.401905,42.262484,42.201203,42.214564,41.910156,42.172191,41.643068,42.218588,DONE,
albert_Opset18.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,default,CPUExecutionProvider,5,10,41.203876,0.325385,40.820457,41.828910,41.184994,41.553222,41.293286,41.410082,41.828910,41.127977,41.063687,40.925911,40.830232,40.820457,DONE,
albert_Opset18_disable_all.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,55.604902,0.599864,54.687011,56.772571,56.064042,55.715161,56.772571,55.113646,54.687011,55.156661,56.041602,55.776326,55.479892,55.242105,DONE,
albert_Opset18_basic.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,basic,CPUExecutionProvider,5,10,46.521219,0.304215,46.150091,47.165004,46.613619,46.553596,47.165004,46.337952,46.756573,46.302995,46.685844,46.443800,46.150091,46.202711,DONE,
albert_Opset18_extended.onnx,albert_Opset18.onnx,onnxmodelzoo/albert_Opset18,albert_Opset18.onnx,extended,CPUExecutionProvider,5,10,41.674878,0.189261,41.381397,41.995530,41.534223,41.381397,41.509702,41.531422,41.675061,41.872550,41.995530,41.830600,41.716554,41.701737,DONE,
alexnet_Opset16.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,default,CPUExecutionProvider,5,10,5.894530,0.134320,5.738149,6.160104,5.852415,5.912983,5.738149,5.782083,5.753763,5.810462,5.928429,6.160104,5.982577,6.024336,DONE,
alexnet_Opset16_disable_all.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,disable_all,CPUExecutionProvider,5,10,7.522919,0.033815,7.480461,7.573617,7.491330,7.544150,7.501723,7.540691,7.480461,7.518556,7.573617,7.569317,7.525490,7.483856,DONE,
alexnet_Opset16_basic.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,basic,CPUExecutionProvider,5,10,7.461657,0.163158,7.352629,7.905311,7.905311,7.498428,7.471141,7.363545,7.400359,7.429761,7.352629,7.441064,7.364428,7.389902,DONE,
alexnet_Opset16_extended.onnx,alexnet_Opset16.onnx,onnxmodelzoo/alexnet_Opset16,alexnet_Opset16.onnx,extended,CPUExecutionProvider,5,10,7.651457,0.055797,7.602081,7.798395,7.650473,7.798395,7.659182,7.645380,7.614868,7.624226,7.612271,7.602081,7.665373,7.642323,DONE,
alexnet_Opset17.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,default,CPUExecutionProvider,5,10,5.810321,0.056977,5.745407,5.921456,5.802989,5.804654,5.762085,5.745407,5.745765,5.779779,5.822914,5.869714,5.848447,5.921456,DONE,
alexnet_Opset17_disable_all.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,disable_all,CPUExecutionProvider,5,10,7.645413,0.070839,7.560483,7.783924,7.682596,7.783924,7.626393,7.571928,7.560483,7.639189,7.615665,7.707564,7.576030,7.690356,DONE,
alexnet_Opset17_basic.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,basic,CPUExecutionProvider,5,10,7.592327,0.049670,7.511082,7.653198,7.647555,7.653198,7.541927,7.608697,7.641373,7.593387,7.618306,7.553519,7.511082,7.554222,DONE,
alexnet_Opset17_extended.onnx,alexnet_Opset17.onnx,onnxmodelzoo/alexnet_Opset17,alexnet_Opset17.onnx,extended,CPUExecutionProvider,5,10,7.723599,0.073495,7.642342,7.874020,7.693243,7.678204,7.651294,7.808313,7.874020,7.679205,7.642342,7.757724,7.705177,7.746465,DONE,
alexnet_Opset18.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,default,CPUExecutionProvider,5,10,5.796015,0.082252,5.698797,5.926336,5.926336,5.839863,5.902460,5.735286,5.742635,5.856621,5.698797,5.804114,5.700526,5.753512,DONE,
alexnet_Opset18_disable_all.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,disable_all,CPUExecutionProvider,5,10,7.664584,0.034610,7.615600,7.720088,7.666959,7.695991,7.667193,7.619389,7.664542,7.637262,7.702574,7.656238,7.720088,7.615600,DONE,
alexnet_Opset18_basic.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,basic,CPUExecutionProvider,5,10,7.563415,0.067772,7.495164,7.722349,7.497525,7.545969,7.722349,7.620084,7.584333,7.495164,7.561603,7.533798,7.556819,7.516503,DONE,
alexnet_Opset18_extended.onnx,alexnet_Opset18.onnx,onnxmodelzoo/alexnet_Opset18,alexnet_Opset18.onnx,extended,CPUExecutionProvider,5,10,7.531209,0.137972,7.374976,7.882353,7.489010,7.476231,7.539934,7.586246,7.553929,7.882353,7.510420,7.374976,7.422992,7.475997,DONE,
arcfaceresnet100-11-int8.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,default,CPUExecutionProvider,5,10,27.510273,0.176377,27.184095,27.758772,27.184095,27.660744,27.758772,27.630801,27.532550,27.385773,27.358368,27.412066,27.671354,27.508208,DONE,
arcfaceresnet100-11-int8_disable_all.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,disable_all,CPUExecutionProvider,5,10,28.276556,0.208277,28.016228,28.618184,28.299943,28.371897,28.016228,28.040458,28.153644,28.063361,28.474373,28.250458,28.618184,28.477012,DONE,
arcfaceresnet100-11-int8_basic.onnx,arcfaceresnet100-11-int8.onnx,onnxmodelzoo/arcfaceresnet100-11-int8,arcfaceresnet100-11-int8.onnx,basic,CPUExecutionProvider,5,10,28.443803,0.192676,28.131591,28.760194,28.363745,28.678068,28.760194,28.518797,28.577842,28.246178,28.391480,28.423564,28.346568,28.131591,DONE,
